#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
1.624674,9,26,0,3583
1.650966,9,27,0,3432
1.212354,7,30,0,3127
1.074657,7,31,0,2951
1.001280,8,31,0,3270
1.116109,9,31,0,3540
2.110509,9,32,0,3475
1.532940,10,32,0,3849
1.410914,11,32,0,4170
2.087163,12,32,0,4448
2.655626,12,33,0,4567
1.221043,6,32,0,3137
1.460806,3,30,0,2201
1.774254,3,31,0,1868
0.670036,3,5,0,1727
0.479935,4,5,0,2058
0.330413,5,5,0,2528
0.293482,6,5,0,3018
0.392180,7,5,0,3446
0.643661,7,3,0,3491
0.552494,8,3,0,3774
0.710756,9,3,0,4280
0.534154,9,3,0,4425
19.686187,10,3,0,4619
1.382005,11,3,0,4857
0.726451,11,3,0,4949
0.598501,12,3,0,5291
0.776595,14,3,0,5762
0.759037,15,3,0,6001
0.747629,16,3,0,6467
0.842504,17,3,0,6731
3.336427,17,3,0,6609
0.833868,18,3,0,6768
19.315943,17,5,0,6643
1.217473,18,5,0,7006
1.053446,21,3,0,7964
1.106283,18,7,0,7578
1.566249,15,11,0,7058
1.292371,17,10,0,7660
1.381232,16,11,0,7179
1.505895,14,14,0,7239
1.559239,10,19,0,6007
1.268789,12,18,0,6769
1.629233,11,20,0,6277
2.179479,9,23,0,5571
3.064794,9,24,0,5967
1.599841,11,23,0,6322
1.712844,10,25,0,5875
18.731215,10,26,0,6294
2.255807,12,25,0,6888
2.192969,11,27,0,6155
2.493803,12,27,0,6655
1.936328,12,28,0,6440
2.789492,11,30,0,5906
2.616788,11,31,0,5758
2.077396,11,32,0,5806
1.440070,11,33,0,6026
1.273307,10,33,0,5394
1.628802,13,33,0,6720
1.658336,11,29,0,5575
1.589079,12,36,0,6809
1.316362,13,34,0,6454
2.767685,12,36,0,5988
1.490661,10,39,0,4987
1.382792,10,39,0,4905
1.551567,11,39,0,5209
2.949282,12,39,0,5514
2.042010,13,39,0,5878
2.137103,14,39,0,6232
1.725189,14,40,0,6245
18.641209,15,40,0,6681
2.146690,13,43,0,6710
1.804879,16,41,0,7762
1.913346,14,44,0,7329
2.023858,17,42,0,8468
2.458535,16,44,0,8352
2.118627,18,43,0,9409
1.805377,18,44,0,9293
4.221840,19,44,0,9694
2.477969,9,35,0,6810
3.727135,9,56,0,7048
1.162245,8,58,0,6539
4.133611,6,61,0,4356
2.174433,15,53,0,8887
2.688686,19,50,0,10075
3.222342,18,52,0,9776
3.597032,8,63,0,5371
3.061527,10,62,0,6386
2.420708,11,62,0,6658
2.744408,11,63,0,6573
3.601776,12,42,0,7075
2.422842,11,44,0,6771
3.756286,11,45,0,5591
3.123717,11,46,0,5794
3.637945,11,47,0,6178
3.527810,9,49,0,4663
2.554628,8,51,0,4196
2.628666,7,47,0,3906
2.686586,7,48,0,3970
2.501899,8,48,0,4243
2.262944,7,37,0,3719
2.138640,8,37,0,4198
1.664449,8,38,0,4378
2.815332,5,35,0,3187
1.382355,3,13,0,1983
1.191231,3,10,0,1670
0.514228,4,10,0,1905
0.504863,4,4,0,1887
0.633506,5,4,0,2328
0.499764,6,4,0,2677
0.387965,7,4,0,3052
0.521283,7,4,0,3353
0.572274,8,4,0,3865
0.534014,8,3,0,4030
0.659573,8,4,0,4043
0.847476,9,4,0,4172
0.571158,8,6,0,3873
0.659345,10,5,0,4389
0.658355,10,6,0,4519
0.791916,11,6,0,4913
0.849353,12,6,0,5224
0.861124,14,5,0,5645
0.962454,12,8,0,5329
1.332207,14,7,0,6058
1.102722,14,8,0,6344
0.970386,12,10,0,5178
1.176090,14,9,0,5856
1.415043,15,9,0,6199
1.449824,10,14,0,4595
1.158998,13,12,0,5293
1.242739,13,13,0,5332
1.267019,16,12,0,6683
1.345646,13,15,0,5411
1.541812,15,14,0,6160
1.308490,15,15,0,6116
1.672798,16,15,0,6344
1.519190,16,16,0,6330
2.352600,18,15,0,6868
2.138595,19,15,0,7030
1.561843,17,18,0,7003
1.774724,15,21,0,6576
1.757577,13,24,0,5560
2.069780,12,26,0,5586
1.892597,11,28,0,5400
1.885230,11,29,0,5270
2.132830,12,29,0,5459
2.603326,12,30,0,5564
1.989161,11,32,0,5804
2.447817,10,34,0,5327
1.973329,10,35,0,5327
2.319654,10,36,0,5128
2.194371,10,37,0,4925
0.951608,9,38,0,4537
2.213536,12,37,0,5545
1.835222,10,39,0,4935
2.595229,11,39,0,5468
1.135736,10,41,0,5111
1.924062,11,41,0,5444
0.954949,12,41,0,5736
1.566975,12,42,0,5240
1.481173,12,34,0,5279
1.300109,12,35,0,5247
1.040100,12,36,0,5530
1.706773,12,37,0,5264
1.924631,13,37,0,5390
27.647842,13,38,0,5551
1.692558,14,38,0,5976
2.035640,16,46,0,6394
1.162459,13,48,0,5831
3.137223,12,50,0,5653
2.067393,13,50,0,6007
1.822365,13,51,0,5683
3.160949,14,51,0,6270
1.167331,13,53,0,6016
2.391808,14,53,0,6303
2.233703,14,54,0,6258
2.031514,15,54,0,6560
3.540757,16,54,0,7024
3.581755,13,55,0,6343
23.777085,13,56,0,6327
1.444020,13,57,0,6328
1.759197,10,61,0,5874
1.296097,8,63,0,4573
1.470762,8,64,0,4334
1.946283,8,64,0,4226
1.301910,8,28,0,3990
1.522654,8,28,0,3860
1.747486,7,30,0,3272
1.708915,8,30,0,3655
2.919576,9,30,0,4052
1.796073,9,30,0,4037
1.476421,10,30,0,4491
2.227648,9,33,0,4317
1.594940,10,33,0,4655
2.345075,9,35,0,4545
1.883565,11,34,0,5217
1.038318,11,35,0,5442
2.446352,12,35,0,5842
1.088463,13,35,0,6216
1.061246,11,38,0,5777
0.939446,14,36,0,6675
1.333805,14,37,0,6834
1.689902,14,38,0,6915
1.273490,15,38,0,7326
1.370910,15,39,0,7354
1.730774,11,24,0,6333
1.472254,9,21,0,5458
2.086331,9,22,0,5496
1.486880,10,22,0,5719
1.679043,11,22,0,5982
3.542779,12,22,0,6303
1.577954,13,22,0,6591
1.295614,12,24,0,6163
1.917676,14,23,0,7134
1.411833,10,28,0,5059
1.579753,10,29,0,4481
1.599934,10,30,0,4301
1.342576,11,30,0,4522
1.324948,10,25,0,4268
1.134820,10,22,0,4518
1.529599,7,20,0,3789
1.482683,8,20,0,4003
1.542970,9,20,0,4263
2.150187,8,19,0,4060
1.509335,7,21,0,3901
0.913946,5,21,0,3044
0.999418,5,19,0,2968
0.977161,5,11,0,2777
0.949192,5,12,0,2589
0.668627,6,12,0,2862
0.642535,7,12,0,3080
0.769872,8,12,0,3362
0.613505,8,11,0,3183
0.934044,9,11,0,3448
0.615010,10,11,0,3712
0.618342,11,11,0,3982
1.158785,11,10,0,4095
0.999531,12,10,0,4427
0.748743,12,11,0,4768
0.926271,13,11,0,5055
1.219623,14,11,0,5322
1.986518,15,11,0,5785
1.033964,13,8,0,5329
1.165960,15,8,0,6086
1.336277,13,10,0,5804
1.154132,16,9,0,6868
1.295687,14,11,0,6472
1.334748,15,11,0,7031
1.115655,14,13,0,6255
1.448606,14,14,0,6593
1.019488,14,15,0,6525
1.476523,16,14,0,7300
1.590188,15,15,0,7156
2.409970,13,18,0,6882
1.536616,11,19,0,6065
1.996980,10,21,0,5978
1.797774,10,22,0,5923
1.608057,9,24,0,5668
1.665823,7,27,0,4693
0.890047,7,28,0,4276
0.761230,7,29,0,3853
1.064165,6,26,0,3095
0.897057,6,15,0,2950
1.097057,7,22,0,3204
1.148502,8,22,0,3447
1.844140,8,28,0,3404
1.620479,8,29,0,3351
2.061276,10,28,0,3994
1.039612,11,28,0,4357
1.158761,11,29,0,4284
0.964926,10,31,0,3964
1.723480,10,32,0,4147
1.654468,11,30,0,4684
0.961324,9,30,0,3984
1.181909,9,31,0,4153
1.507720,6,18,0,3199
1.276108,5,19,0,2857
1.444609,5,20,0,2662
23.906204,6,20,0,2905
1.764708,7,20,0,3090
1.313292,7,21,0,3111
1.527039,6,23,0,3067
1.461563,7,24,0,3288
1.799205,9,23,0,3799
1.984001,9,24,0,3732
1.627232,9,25,0,3975
1.914749,8,27,0,3587
1.680228,7,29,0,3487
2.385190,8,29,0,3863
1.697787,9,29,0,4210
1.804629,10,29,0,4504
2.128619,11,29,0,4841
25.653261,10,30,0,4593
2.239847,10,31,0,4647
2.629501,10,32,0,4717
2.189034,11,32,0,4956
2.197446,8,36,0,4175
2.103064,8,37,0,4333
3.479203,10,36,0,4786
2.278814,9,38,0,4847
2.430244,9,39,0,4567
2.053564,9,40,0,4711
2.755847,11,39,0,5606
3.198580,9,41,0,4398
2.661467,7,44,0,3511
2.782532,8,44,0,3784
3.533783,9,44,0,3970
1.969485,10,44,0,4302
2.741362,11,44,0,4636
2.197245,12,44,0,4893
2.659774,12,45,0,4834
3.027197,13,45,0,5183
2.996176,13,46,0,5516
2.870539,14,46,0,5519
3.530778,14,47,0,5667
2.889960,11,46,0,4908
2.986939,16,47,0,6402
3.679259,11,50,0,5127
3.385708,12,50,0,5397
2.959403,11,52,0,5262
30.621761,11,53,0,5416
3.597037,12,53,0,5767
3.615859,10,56,0,5182
3.746683,10,57,0,5157
3.915583,9,59,0,4739
3.169674,7,60,0,4155
3.828626,7,61,0,3864
4.386492,8,61,0,4059
3.759833,9,61,0,4248
4.377015,9,62,0,4198
3.577475,10,62,0,4512
28.993503,11,62,0,4777
4.324019,11,63,0,4551
4.525802,13,62,0,5194
1.841057,14,62,0,5580
1.786494,12,65,0,4916
2.312982,13,65,0,5205
2.685407,13,66,0,5551
2.204505,14,66,0,5676
31.650201,12,69,0,5231
4.329554,14,68,0,5816
3.249407,8,75,0,4371
1.998817,9,75,0,4607
1.633763,10,75,0,4860
1.817676,11,75,0,5201
1.946020,9,78,0,4852
2.425085,8,40,0,4061
2.208503,6,33,0,3391
1.652232,5,32,0,3194
1.832439,6,32,0,3365
1.417670,5,27,0,2476
1.544494,5,22,0,2370
2.175902,5,23,0,2359
1.665374,6,23,0,2620
1.525248,7,23,0,2977
1.393773,8,23,0,3332
1.907167,9,23,0,3672
1.549415,9,24,0,3957
1.573573,9,25,0,4205
1.974375,8,27,0,4029
1.503186,9,27,0,4365
1.353714,10,27,0,4662
0.642789,10,28,0,5001
0.760004,10,28,0,5029
1.150154,5,13,0,3054
0.851422,3,15,0,2068
1.065351,3,16,0,1636
30.224456,4,16,0,2007
0.621963,4,13,0,2143
0.431986,4,10,0,2350
0.681365,3,7,0,2279
0.435821,2,3,0,1586
0.403643,3,3,0,1675
0.803663,4,3,0,1884
0.473752,4,1,0,1880
0.373693,5,1,0,2239
0.679925,6,1,0,2638
0.684999,7,1,0,2934
0.558850,7,2,0,2976
0.638917,8,2,0,3219
2.251108,7,4,0,3146
1.001605,6,6,0,2889
0.717011,8,5,0,3504
0.559520,8,6,0,3439
0.724403,10,5,0,4052
0.947606,9,7,0,3783
0.918666,10,7,0,4365
1.181214,8,10,0,3591
1.335977,7,12,0,3724
1.260535,8,12,0,3954
0.933458,11,10,0,4401
1.301575,12,10,0,5042
1.221423,6,17,0,3410
1.400569,9,15,0,4452
1.929906,7,18,0,3625
1.978569,7,19,0,3251
1.509466,7,20,0,3092
1.340506,7,21,0,3035
1.706133,7,22,0,3142
1.814106,10,20,0,3793
1.709551,8,23,0,3330
1.997754,9,23,0,3683
1.821524,10,23,0,4029
1.484047,11,23,0,4221
