#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
4.284674,18,3,0,11203
2.582755,19,3,0,11849
2.542920,20,3,0,12533
2.889327,19,5,0,12638
2.210672,17,8,0,12050
2.897919,16,10,0,11652
2.520837,12,14,0,9310
2.085008,13,14,0,9818
1.771651,12,16,0,9124
2.068176,11,18,0,8320
1.725534,10,20,0,7816
2.109354,10,21,0,7735
1.852535,10,21,0,7461
2.264730,11,21,0,7744
1.469837,11,22,0,7200
1.873104,12,22,0,7632
1.927268,13,22,0,7902
1.549269,14,22,0,8330
2.367666,15,22,0,8889
1.755330,15,23,0,9121
1.713030,16,23,0,9747
2.054099,16,24,0,9448
2.219815,16,25,0,9500
2.860132,15,25,0,9316
2.628442,16,25,0,9725
1.918460,18,24,0,10231
2.240494,16,20,0,9241
2.884500,17,20,0,10029
1.712960,21,24,0,12291
2.505959,22,24,0,12953
2.892295,20,25,0,12718
5.922160,21,20,0,12827
5.865613,9,30,0,7708
3.785299,4,36,0,5468
0.981378,5,36,0,5943
1.457052,5,37,0,4816
1.192920,5,12,0,3831
0.674493,6,12,0,4288
3.375774,7,12,0,4945
4.359416,8,12,0,5502
0.533125,9,12,0,6008
1.567423,9,9,0,5701
0.978462,10,9,0,6089
1.084364,11,9,0,6481
1.616175,12,9,0,6781
0.845669,13,9,0,7044
1.195325,14,9,0,7466
1.445200,15,9,0,7942
9.624856,16,9,0,8487
1.376529,17,9,0,9044
2.394246,18,9,0,9607
1.631916,19,9,0,9940
1.379365,18,4,0,9210
1.546994,19,4,0,9683
1.580288,19,5,0,9869
3.840709,20,5,0,10250
5.027765,20,6,0,10781
2.923253,19,7,0,10035
2.522089,22,6,0,11520
2.473757,23,6,0,12333
1.795026,25,5,0,13493
1.775198,26,5,0,14361
2.003553,27,5,0,15025
4.951313,27,6,0,15337
1.861682,28,6,0,16211
1.928179,30,5,0,17412
2.431307,28,8,0,17642
5.886101,31,6,0,18833
4.284249,26,11,0,17085
2.768638,19,19,0,14209
2.863940,17,21,0,13500
3.320960,17,22,0,13712
4.210292,14,26,0,13694
3.530188,6,35,0,7271
4.453565,7,35,0,7864
1.689575,7,36,0,6702
1.207638,8,36,0,7259
1.406977,9,36,0,7904
1.124350,9,25,0,7296
1.070086,10,25,0,7965
0.820170,11,25,0,8506
1.879166,12,25,0,8987
1.354948,13,25,0,9441
1.843268,14,25,0,9867
1.151421,14,22,0,9209
1.937938,14,23,0,9532
2.648611,15,23,0,9991
1.598903,14,6,0,8479
1.396698,15,6,0,8846
1.697350,14,8,0,8482
1.707840,16,7,0,9236
1.616807,16,8,0,9413
1.915716,17,8,0,10131
1.776991,14,11,0,8964
2.221828,17,9,0,10033
2.492192,19,9,0,10834
3.672719,22,7,0,11726
2.373507,20,10,0,12111
2.668919,18,12,0,11378
4.480512,20,11,0,12186
2.135354,18,13,0,9122
3.972359,18,14,0,9165
2.391411,19,14,0,9730
2.849162,21,13,0,10696
3.139084,20,15,0,10318
2.863108,21,15,0,10809
3.825520,22,15,0,11259
3.275273,24,14,0,12139
10.732139,22,17,0,11487
3.515080,22,18,0,11753
12.522487,24,17,0,13207
7.200573,24,18,0,12798
12.535154,25,18,0,13293
3.907336,25,19,0,13759
7.584774,23,22,0,13420
4.805695,24,22,0,13948
7.120150,24,23,0,14457
4.010823,24,24,0,14907
4.672903,21,28,0,13553
1.804774,27,23,0,17133
4.548606,23,28,0,15898
5.472634,22,30,0,13792
2.840656,24,29,0,15269
2.608664,25,29,0,16272
1.983755,23,31,0,16305
3.485934,25,31,0,15852
3.181926,25,31,0,16574
6.425638,27,31,0,18027
6.825548,27,31,0,18441
12.394718,27,32,0,18891
6.810891,27,33,0,19640
4.730643,24,37,0,18611
15.743029,19,43,0,17100
8.230973,18,45,0,17125
5.835956,5,57,0,8962
5.143187,5,51,0,7389
2.672235,5,29,0,5562
3.729157,5,25,0,4198
1.039828,6,25,0,4456
1.685658,7,25,0,4829
3.458030,8,25,0,5246
1.974995,9,25,0,5766
1.340211,10,25,0,6502
0.980666,11,25,0,6961
2.652789,12,25,0,7299
1.509313,13,25,0,7527
2.452518,14,25,0,7845
3.253211,15,25,0,8149
3.290912,16,25,0,8609
4.690235,17,25,0,9139
2.144301,18,25,0,9540
4.037904,19,25,0,9813
2.418693,20,25,0,10206
4.512170,21,25,0,10553
4.103025,21,20,0,9860
4.535641,22,20,0,10327
6.159356,20,6,0,9790
4.374735,23,4,0,10763
17.001555,20,7,0,10062
4.562552,21,7,0,10698
5.536055,22,7,0,11770
2.126376,17,12,0,9442
3.011782,19,11,0,10776
6.387621,21,10,0,12091
2.782164,20,12,0,11810
2.511028,22,11,0,12965
2.899838,22,12,0,13059
8.535568,23,12,0,13588
9.482800,21,15,0,14109
3.335297,25,12,0,14597
3.255625,24,14,0,14753
4.945391,22,17,0,14331
3.105079,20,20,0,14226
3.193257,24,17,0,15763
2.278677,25,17,0,16633
1.862855,22,21,0,15836
3.405090,23,21,0,16468
6.613315,23,22,0,17129
4.332861,24,22,0,17759
11.040820,20,27,0,17035
5.553288,22,26,0,16954
4.632456,22,27,0,17859
6.350104,25,25,0,18579
4.158644,22,29,0,17654
8.211501,19,33,0,13440
13.813288,18,35,0,12092
4.659527,20,34,0,13711
18.004613,19,36,0,12013
9.343931,15,41,0,11623
5.651785,18,39,0,13352
5.464820,20,38,0,13806
7.780286,19,40,0,13910
13.206382,15,45,0,12497
7.047391,16,45,0,13280
8.089073,13,49,0,6758
10.989814,13,50,0,6725
7.289392,15,49,0,7560
6.426871,14,51,0,7456
5.576903,14,52,0,7521
11.629842,14,53,0,7714
9.715439,14,54,0,7747
10.512282,8,61,0,5319
11.462322,8,62,0,5349
1.601588,5,66,0,4021
1.103130,4,17,0,2567
1.355740,5,17,0,2965
0.554585,5,8,0,2760
0.560416,6,8,0,3143
0.485434,7,8,0,3427
0.683792,8,8,0,3688
1.301927,9,8,0,3975
0.647733,10,8,0,4168
1.047704,11,8,0,4406
11.741821,12,8,0,4774
0.768438,13,8,0,5245
0.837583,14,8,0,5779
1.094854,15,8,0,6335
1.469757,16,8,0,6709
1.409382,17,8,0,6963
1.516115,17,9,0,7204
1.206677,18,8,0,7446
1.315955,20,8,0,8500
1.526886,18,5,0,8448
1.694064,15,8,0,7457
2.211970,16,8,0,7819
1.715024,17,8,0,8100
3.617625,17,9,0,8139
2.900339,17,9,0,8302
3.449394,15,12,0,8607
1.899936,13,15,0,7474
2.049360,10,19,0,6638
2.597573,10,20,0,6352
2.481973,9,22,0,5574
12.860960,10,22,0,5676
2.009554,10,23,0,5297
1.844971,11,23,0,5758
3.625179,12,23,0,6041
1.910386,11,25,0,5928
2.149050,8,26,0,4119
3.650727,9,26,0,4388
1.871231,8,26,0,3934
2.281722,10,25,0,4703
2.191220,10,26,0,4804
1.754098,11,26,0,5305
1.833319,11,27,0,5535
1.869468,12,27,0,5779
2.387905,13,27,0,6193
2.279508,14,27,0,6752
2.189337,15,27,0,7036
1.888424,15,28,0,6875
2.381983,16,28,0,7096
2.049229,16,29,0,7328
2.172925,18,28,0,7720
2.332308,20,27,0,8306
2.495580,18,30,0,7638
3.313225,19,30,0,8001
3.221802,12,35,0,6762
4.273042,15,36,0,8115
3.124786,11,38,0,5480
3.006211,18,35,0,8834
2.890801,23,31,0,9523
3.981667,23,32,0,10453
14.768674,15,38,0,8550
3.796464,13,40,0,6087
3.484952,16,39,0,7831
2.737159,17,39,0,8190
2.938502,17,40,0,8590
4.016423,13,42,0,6919
2.535846,14,42,0,7571
2.752078,11,46,0,7043
2.818032,8,40,0,6245
3.114697,7,39,0,5978
1.314051,5,38,0,4456
0.900895,6,38,0,4924
1.474466,5,13,0,3698
0.786817,6,13,0,4101
0.648423,7,13,0,4434
1.122847,8,13,0,4890
0.721412,9,13,0,5187
1.213349,10,13,0,5599
0.806976,11,13,0,5987
0.819670,12,13,0,6304
0.758454,12,10,0,6068
1.356542,13,10,0,6341
1.135821,12,12,0,6409
1.671881,9,8,0,4923
1.441142,9,9,0,5039
1.604764,10,9,0,5324
1.336513,10,10,0,5424
1.694465,10,11,0,4870
2.341446,10,11,0,4918
1.829391,11,11,0,5300
1.633037,10,13,0,4932
1.753216,9,15,0,4792
2.347186,9,16,0,4772
1.770709,6,20,0,3934
2.003623,6,21,0,3927
1.236153,4,20,0,3292
0.689832,5,20,0,4056
0.758263,6,20,0,4721
1.074385,7,20,0,5135
1.102218,8,20,0,5708
1.001666,9,20,0,6273
1.515394,10,20,0,6739
1.465679,11,20,0,6930
2.040653,7,15,0,5417
1.837687,5,17,0,4110
1.091016,5,18,0,3539
1.541223,6,18,0,3929
1.176849,7,18,0,4341
1.159337,8,18,0,4870
1.258896,9,18,0,5293
1.132305,9,16,0,4913
0.726102,10,16,0,5286
0.609911,11,16,0,5542
0.908378,12,16,0,5692
1.070718,13,16,0,6106
0.989213,14,16,0,6516
0.918318,15,16,0,6928
1.784897,16,16,0,7312
1.233758,17,16,0,7746
2.038730,18,16,0,8090
1.841053,19,16,0,8527
1.598963,20,16,0,9092
1.358004,21,16,0,9476
2.094807,19,17,0,9131
1.741835,21,18,0,9962
2.450924,22,18,0,10456
4.563745,23,18,0,11120
2.927551,25,17,0,11737
2.066713,25,18,0,12275
4.809472,25,19,0,12879
2.526578,23,11,0,11535
2.693766,22,9,0,11694
2.687665,10,22,0,7410
19.119774,10,23,0,7566
1.837486,10,24,0,7898
2.590821,6,29,0,5594
1.890027,6,30,0,5390
17.087227,7,30,0,5987
1.202278,7,12,0,4955
19.408956,8,12,0,5449
1.533889,9,12,0,5791
1.087890,9,11,0,5426
1.461501,10,11,0,5752
1.635913,10,11,0,5695
1.198240,12,11,0,6424
1.053464,12,11,0,6238
2.553229,13,11,0,6628
3.452010,13,12,0,7027
2.482174,11,7,0,5546
3.903488,11,8,0,6088
2.212481,11,8,0,5390
3.048161,10,10,0,5423
2.038800,10,11,0,5241
2.669871,10,12,0,4902
1.704804,10,12,0,4768
1.762063,11,12,0,5181
2.204445,11,13,0,5241
7.676181,11,14,0,5353
2.317740,11,15,0,5321
3.265995,15,12,0,6671
1.850612,10,18,0,5146
2.135133,12,17,0,5836
2.269929,12,18,0,5942
3.540768,11,20,0,5625
2.872927,11,21,0,5548
2.870292,12,21,0,5941
2.766765,13,21,0,6333
2.772126,11,24,0,5889
3.512434,9,27,0,5169
5.260310,10,27,0,5625
2.748320,12,26,0,6344
3.905132,15,24,0,7315
2.766144,14,26,0,7044
2.953841,16,25,0,7700
3.735178,15,27,0,7396
25.383000,15,28,0,7481
4.823299,15,29,0,7557
17.903430,15,30,0,7452
3.013104,16,30,0,7824
3.999932,12,35,0,6521
4.541402,17,31,0,9016
3.855978,16,33,0,8459
4.874255,14,36,0,8145
6.792962,14,37,0,7990
4.076076,13,39,0,7794
10.491345,9,44,0,6625
3.384130,6,48,0,5374
1.659738,4,34,0,3189
1.616396,4,13,0,2395
1.002538,29,32,0,14665
0.585905,30,32,0,15195
6.601152,31,32,0,15943
9.070622,28,12,0,14306
10.513046,32,24,0,15721
6.170723,30,19,0,15377
3.327713,30,19,0,15941
12.145853,25,24,0,15586
4.531383,25,24,0,15641
28.969706,24,26,0,14912
4.379103,23,28,0,15237
6.743653,21,23,0,15099
6.190831,20,25,0,12217
4.128557,21,25,0,12703
5.050371,21,26,0,12607
12.055993,21,27,0,12476
8.120363,22,27,0,12771
9.117099,20,30,0,12301
8.331034,20,30,0,12359
3.574889,19,32,0,12931
3.682398,15,37,0,10607
6.870615,16,37,0,11309
5.518692,14,40,0,9827
5.879599,14,39,0,8867
3.215479,12,42,0,7438
5.596430,13,42,0,7865
4.097354,13,42,0,7760
17.859797,15,42,0,8595
3.116491,14,43,0,8008
2.410147,14,44,0,8163
3.199579,16,43,0,9115
2.617101,17,43,0,9704
3.727503,16,35,0,9527
2.500158,19,43,0,10962
2.755564,18,44,0,11232
7.566008,17,26,0,10557
6.726523,19,35,0,11652
2.938903,17,28,0,10551
3.894160,18,28,0,10952
2.410588,18,29,0,10736
4.430201,19,29,0,11007
2.127579,20,29,0,11184
3.573470,21,29,0,11565
6.612183,21,27,0,11428
3.922765,23,29,0,12655
3.302144,21,29,0,11924
7.394332,23,28,0,12801
3.125177,19,24,0,11224
5.591120,17,26,0,10704
3.945799,13,24,0,7431
30.294819,17,28,0,9343
2.780170,13,25,0,6727
4.853696,13,26,0,6650
2.723283,12,28,0,6376
3.676496,10,31,0,5327
3.133734,10,32,0,5277
3.880735,9,34,0,4940
3.437391,8,36,0,4536
3.185271,8,37,0,4588
3.609088,9,37,0,4755
2.713854,5,31,0,2953
2.997695,4,29,0,2409
19.608370,5,29,0,2644
0.813528,5,28,0,2796
0.728516,6,28,0,3159
1.018989,7,28,0,3305
1.297610,8,28,0,3546
1.345360,9,28,0,3822
1.086889,10,28,0,4106
0.901646,11,28,0,4501
0.969295,12,28,0,4843
1.231824,11,7,0,4331
1.421035,13,10,0,4915
1.155218,13,7,0,5101
1.537045,14,7,0,5717
1.239138,14,8,0,5974
1.505034,12,10,0,5638
2.863364,15,9,0,6377
1.866772,12,11,0,5950
3.225033,15,10,0,6572
3.799771,14,11,0,6890
1.653407,15,11,0,7402
1.693512,16,11,0,7921
1.929642,17,11,0,8422
3.097915,16,11,0,8193
2.764240,17,11,0,8481
1.766872,17,12,0,8563
2.684779,12,18,0,7777
2.347858,14,17,0,8180
1.861062,15,17,0,8605
2.194977,13,20,0,8182
2.605147,12,22,0,7150
3.077176,12,23,0,7164
2.941789,12,24,0,6909
2.415707,12,25,0,6791
2.036095,10,27,0,5540
2.360181,9,28,0,5082
1.202538,9,29,0,5876
2.040583,11,28,0,6154
1.982183,10,30,0,6197
1.943819,6,28,0,2800
2.335244,8,34,0,5299
2.408143,7,29,0,3344
3.271014,8,31,0,3808
2.306710,9,31,0,4325
2.325426,9,32,0,4487
2.668408,6,35,0,3849
1.707208,4,34,0,2872
2.788928,4,33,0,2722
1.537806,4,34,0,2800
0.957662,5,34,0,3295
1.248445,5,4,0,3311
1.959371,6,4,0,3722
0.755928,7,4,0,4043
0.847403,8,4,0,4418
1.057322,9,4,0,4787
0.718317,10,4,0,5168
0.563752,11,4,0,5572
1.065948,12,4,0,5982
2.370902,13,4,0,6404
1.550861,14,4,0,6892
1.386338,14,5,0,7302
3.290752,14,5,0,7479
1.700056,16,4,0,7762
2.447127,17,5,0,8292
6.847138,17,5,0,8591
29.490325,20,4,0,9325
2.162154,20,4,0,9679
2.111578,18,5,0,9027
3.173149,18,6,0,8968
2.554411,17,7,0,8545
1.854289,16,9,0,8206
3.897978,16,10,0,8145
3.172618,17,10,0,8586
2.529093,16,12,0,8480
3.344024,19,10,0,9591
27.590876,14,16,0,7706
2.278216,15,16,0,7934
2.131256,11,21,0,6822
2.680751,15,18,0,8298
2.730596,11,23,0,5975
26.947882,11,24,0,5868
2.957869,10,26,0,5594
2.422650,10,27,0,5618
3.142681,10,28,0,5914
2.953581,8,31,0,4094
3.562389,8,32,0,3937
3.259954,9,32,0,4170
2.457557,10,32,0,4467
24.978284,9,34,0,4240
3.041408,12,32,0,5465
2.830907,11,34,0,5279
3.307774,11,35,0,5437
34.160518,12,35,0,6079
3.739496,12,36,0,6641
4.298131,13,36,0,7425
4.823990,13,37,0,8014
2.418973,14,37,0,8764
2.474529,14,38,0,9038
32.038731,15,38,0,9692
6.210839,12,39,0,9204
27.183801,12,40,0,9296
23.037666,7,28,0,7039
5.506689,6,27,0,5925
3.916333,6,25,0,5527
5.745063,7,25,0,5957
4.516315,8,25,0,6513
2.083966,8,26,0,6145
1.111566,9,26,0,6830
1.308470,10,26,0,7499
1.437706,11,26,0,8162
33.614608,11,22,0,8063
2.750550,12,22,0,8532
3.043231,13,22,0,9020
3.105740,14,22,0,9541
2.009374,15,22,0,10070
2.842590,16,22,0,10638
9.071514,17,22,0,11141
2.685180,18,22,0,11597
5.036161,19,22,0,12176
6.793488,19,16,0,11977
7.643205,20,16,0,12359
3.110669,21,16,0,12685
8.038537,22,16,0,13063
4.944560,23,16,0,13532
6.290511,22,11,0,13063
23.963884,21,7,0,12778
2.707373,23,12,0,13949
3.161867,26,14,0,14875
2.682375,27,14,0,15307
10.464394,24,14,0,15023
6.563641,26,13,0,15464
2.857698,26,14,0,15611
5.640684,27,8,0,15430
10.448133,32,14,0,17320
5.849272,29,14,0,17158
23.692096,29,15,0,15820
3.291674,27,12,0,15574
2.448138,29,11,0,16453
7.383210,29,12,0,17178
2.025455,27,14,0,15704
4.895676,28,14,0,16627
3.374040,26,16,0,15960
2.941518,32,13,0,20635
27.149095,34,12,0,21549
2.862467,34,13,0,22260
4.591558,31,15,0,19289
26.055189,33,15,0,21454
35.730411,38,12,0,24606
5.830425,29,20,0,19913
5.388484,30,20,0,19596
4.686448,29,22,0,19539
25.751736,30,22,0,19914
9.063297,28,25,0,18978
4.934540,29,25,0,19452
6.382085,30,25,0,19945
5.261132,29,27,0,19566
13.474873,31,26,0,20441
10.142121,31,27,0,20548
30.600983,31,28,0,20573
5.147997,30,30,0,20430
11.863497,30,31,0,20678
5.335484,18,44,0,15498
44.555255,18,45,0,14162
7.515332,15,49,0,10344
30.699512,13,51,0,8497
5.346194,11,54,0,7880
5.435564,13,53,0,8413
3.945308,15,52,0,9282
4.094692,15,53,0,9145
4.705595,11,55,0,6480
5.099985,9,48,0,5391
4.892700,10,48,0,5793
4.802779,10,47,0,5573
3.218104,11,47,0,5983
1.688783,9,50,0,5549
2.795971,9,50,0,5197
1.963737,9,51,0,5168
2.830035,10,51,0,5589
2.067003,11,51,0,5887
3.069150,13,50,0,6607
1.118198,13,51,0,6780
2.717230,13,43,0,6355
1.912259,14,43,0,6801
4.578213,15,43,0,7101
3.213996,16,43,0,7313
2.891142,15,29,0,6538
2.640495,17,44,0,7397
1.633048,14,21,0,6560
3.298918,14,18,0,6020
3.100891,14,18,0,6304
2.875452,14,19,0,6027
3.567499,16,19,0,6631
3.020929,16,19,0,6530
3.214948,17,19,0,6949
4.748527,18,19,0,7445
5.333990,18,20,0,7395
6.624006,17,19,0,7114
7.785496,15,22,0,6512
2.907393,17,21,0,7067
2.816230,13,23,0,5686
3.800953,14,23,0,6114
4.798041,13,25,0,6278
7.647684,14,25,0,6991
5.128980,12,28,0,7503
2.997525,9,32,0,6728
2.470371,8,34,0,6200
2.430806,6,37,0,5702
3.211421,4,20,0,3917
2.623042,28,42,0,17940
3.900743,31,42,0,18576
0.000000,32,42,0,19560
8.288193,31,41,0,19289
6.585542,33,42,0,20434
12.991723,30,37,0,19013
6.957811,32,43,0,20924
11.027636,32,37,0,20157
15.546505,30,40,0,19117
19.031633,30,41,0,19365
28.277057,30,40,0,19743
42.181959,30,41,0,19705
53.095270,31,41,0,20205
9.550605,31,42,0,20744
10.370055,31,41,0,20853
3.542181,28,44,0,18615
4.038635,29,44,0,18992
8.187320,29,41,0,19009
5.415546,32,43,0,21452
5.982745,31,41,0,19887
6.201392,32,41,0,20327
5.678476,21,47,0,17942
6.132190,34,41,0,21387
44.478373,20,42,0,14223
41.768632,18,45,0,13769
37.452021,18,46,0,13284
6.870925,21,49,0,17462
9.155744,23,43,0,16311
12.543100,23,44,0,15533
12.354966,19,49,0,13715
21.666651,15,52,0,9398
7.040428,17,51,0,11215
8.176390,20,51,0,14435
10.041909,20,50,0,12622
7.678913,19,52,0,11453
8.683064,20,52,0,12036
10.828887,21,52,0,12667
6.750576,21,53,0,12691
8.182852,20,55,0,12155
9.649283,21,55,0,12547
12.140989,20,55,0,11785
8.923642,17,59,0,10192
37.724850,16,61,0,10290
10.101513,19,59,0,11155
14.143365,19,60,0,11549
12.816159,21,59,0,12714
2.872898,20,61,0,13215
3.998269,22,60,0,14077
8.641054,23,60,0,14820
16.787290,24,60,0,15586
11.941505,23,62,0,15416
12.626368,25,61,0,16709
7.423387,25,62,0,16592
9.819547,22,66,0,15711
10.711133,24,65,0,16525
10.066887,23,67,0,16445
7.574675,25,66,0,17299
16.755305,26,66,0,17621
12.011799,26,67,0,17973
11.992822,25,69,0,17188
36.815800,23,72,0,15373
7.902379,23,73,0,15184
9.472536,22,75,0,15101
11.134799,15,83,0,13238
9.435776,16,83,0,13140
35.462525,17,83,0,13608
30.540558,16,85,0,12152
10.975346,15,84,0,10113
12.358112,16,84,0,10519
11.710846,17,84,0,11135
35.727269,19,83,0,13007
16.629306,13,89,0,8756
12.813198,14,90,0,9337
9.925819,12,93,0,8265
5.407450,6,99,0,5347
17.994657,4,102,0,3930
6.285602,4,51,0,3312
2.105657,4,13,0,2888
2.594558,5,13,0,3255
1.109962,6,13,0,3663
0.662861,7,13,0,4186
0.769264,8,13,0,4688
2.377054,8,14,0,4701
1.145170,9,14,0,5057
1.164015,10,14,0,5474
0.951590,11,14,0,5794
3.690343,12,14,0,6190
1.008549,13,14,0,6585
1.932147,14,14,0,6970
1.495877,15,14,0,7392
2.653841,16,14,0,7590
1.326414,17,14,0,7818
3.728846,18,14,0,8246
38.128939,19,14,0,8840
2.100086,18,5,0,8911
35.922912,17,5,0,8445
4.150528,14,9,0,7506
2.164128,13,11,0,6716
1.922909,11,14,0,6040
3.254444,12,14,0,6299
1.902681,12,15,0,6243
2.143739,13,15,0,6611
2.384528,10,19,0,5711
2.081021,10,20,0,5480
2.795950,9,22,0,4506
2.483366,11,21,0,5263
2.353048,9,24,0,4469
1.587871,10,24,0,4977
1.664578,10,24,0,5086
1.714453,10,25,0,5108
2.543811,11,25,0,5625
3.077937,10,27,0,5298
1.925154,11,27,0,5705
1.833078,12,27,0,6291
1.613571,12,27,0,6463
1.227005,13,27,0,6961
1.304302,13,26,0,7262
1.396428,11,29,0,7199
1.821476,12,29,0,7712
2.486021,9,17,0,6622
3.270504,5,19,0,4653
2.316238,4,16,0,3317
3.414668,4,17,0,2858
1.449839,4,7,0,2655
0.955749,5,7,0,2945
1.078623,6,7,0,3457
0.812236,7,7,0,3909
0.855778,8,7,0,4328
1.172993,9,7,0,4591
1.191097,10,7,0,4933
1.045319,10,6,0,4896
1.565329,12,7,0,5661
3.606684,12,6,0,5729
1.756964,11,5,0,5693
1.657414,11,5,0,5644
1.950131,11,6,0,5846
2.367535,12,6,0,6380
2.919666,12,7,0,6528
1.298621,14,6,0,7354
1.166830,13,8,0,6994
1.649339,14,8,0,7349
1.994566,15,8,0,7808
2.048749,16,8,0,8166
2.381141,15,10,0,8020
2.585180,15,11,0,8003
5.655563,17,10,0,8465
4.323748,18,10,0,9035
5.658308,20,9,0,9524
42.504055,18,11,0,9025
4.208814,19,11,0,9537
3.211051,17,14,0,9512
4.327997,15,17,0,8313
5.900809,11,22,0,6653
2.850224,6,28,0,5315
2.729364,5,30,0,4599
1.057954,5,31,0,4338
2.264549,6,31,0,4826
2.205677,6,14,0,4245
1.847034,6,10,0,3731
2.129442,6,8,0,3434
1.234018,7,8,0,3720
1.091507,7,5,0,3800
1.471731,8,5,0,4145
1.492891,8,6,0,4020
2.099154,9,6,0,4463
1.990218,10,6,0,4850
1.611948,10,6,0,4656
1.426494,11,6,0,4979
2.872536,10,8,0,5171
1.606587,10,7,0,4491
1.970600,11,7,0,4680
1.607950,12,7,0,5155
2.089907,11,8,0,4993
1.717809,11,9,0,5505
2.163627,13,8,0,6065
2.391601,12,10,0,5859
1.997691,12,11,0,6017
1.708241,13,11,0,6410
2.037848,14,11,0,6808
2.503233,18,8,0,8181
3.961098,14,12,0,7506
3.047028,14,13,0,7630
2.457166,14,13,0,7817
6.029057,15,13,0,8393
4.093360,16,13,0,8957
1.963898,16,14,0,9104
2.500418,11,19,0,7548
2.334733,5,25,0,4677
2.438591,4,27,0,3947
2.146895,4,26,0,3276
0.735940,4,6,0,2748
1.594614,5,6,0,3215
1.954309,6,6,0,3636
0.862862,7,6,0,4204
1.058715,8,6,0,4586
0.911755,9,6,0,5004
0.895544,10,6,0,5297
2.445123,11,6,0,5565
1.613811,10,4,0,5033
1.067111,11,4,0,5321
1.336553,12,4,0,5642
1.765600,13,4,0,5985
2.455694,12,6,0,6240
2.347738,14,5,0,6881
1.914042,13,6,0,6229
1.085616,14,6,0,6414
3.192205,15,6,0,6879
1.870529,15,7,0,7113
1.726716,16,7,0,7925
2.639313,16,8,0,8006
3.711373,18,7,0,8328
2.744373,17,9,0,7671
2.227559,19,8,0,8921
2.878728,19,9,0,8319
4.166900,19,10,0,8719
2.890851,19,11,0,8880
4.264706,16,14,0,7498
2.981133,16,15,0,7910
2.642058,12,20,0,6892
4.323077,11,22,0,6501
5.293634,10,24,0,5581
3.177517,11,24,0,5705
4.077600,9,27,0,4970
3.544666,8,29,0,4549
3.608437,11,27,0,5573
3.358211,10,29,0,5168
3.203647,10,30,0,5024
3.107483,8,32,0,4025
3.121520,8,33,0,4114
2.322490,5,34,0,2963
2.724985,7,33,0,3609
2.180049,7,34,0,3462
2.326588,8,34,0,3581
2.071402,9,34,0,4038
2.179417,8,30,0,3565
4.140078,9,30,0,4240
2.659681,8,32,0,4206
1.769187,5,25,0,3295
4.309641,4,21,0,2546
1.268434,4,12,0,2312
1.050409,33,71,0,14287
1.040420,35,70,0,15128
0.971017,35,71,0,15231
15.131375,37,74,0,16242
7.867913,36,67,0,15886
4.420623,37,67,0,16514
10.766679,38,65,0,17369
6.336458,41,69,0,18977
10.141780,39,53,0,17741
9.515538,43,58,0,19663
14.835662,39,62,0,19253
13.658773,41,61,0,20362
7.170245,42,61,0,20734
50.706105,40,43,0,19719
