#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
1.967690,13,12,0,9402
1.905271,14,12,0,9577
1.796194,15,12,0,9853
2.259330,16,12,0,10402
2.463981,15,14,0,10672
5.986406,15,12,0,10474
6.363984,13,10,0,8744
1.429591,15,9,0,9783
5.083430,16,9,0,10507
2.165894,13,13,0,9492
2.180536,14,13,0,10142
3.210698,17,11,0,11721
2.136423,14,15,0,10463
2.000143,11,17,0,9766
2.767522,10,18,0,9605
3.736677,10,19,0,9708
3.881055,7,23,0,8215
6.683255,7,24,0,8307
3.891990,7,25,0,8148
1.992004,7,22,0,7919
1.500471,8,22,0,8553
1.332225,9,22,0,9267
1.535024,9,10,0,8962
2.852246,10,10,0,9635
6.082404,11,10,0,10250
3.991437,12,10,0,10890
1.680394,13,10,0,11585
3.833818,13,10,0,11523
4.333940,14,10,0,12214
15.003917,15,10,0,12788
3.608211,15,10,0,12687
2.604489,15,7,0,12652
2.971425,16,7,0,13132
3.560395,17,7,0,13675
10.416557,16,7,0,13020
3.104482,17,7,0,13538
11.886773,13,11,0,11278
3.262543,14,11,0,11992
6.532822,15,11,0,12595
4.263448,16,11,0,13216
5.030275,16,12,0,13749
3.130570,13,16,0,10884
3.186207,12,16,0,10423
9.549723,13,16,0,10926
2.193527,14,16,0,11479
2.537827,13,18,0,10814
3.897876,14,18,0,11322
3.235857,15,18,0,11910
2.755755,16,18,0,12596
2.327537,15,20,0,12082
5.824023,16,20,0,12564
4.885757,14,22,0,11685
12.754773,16,22,0,13366
2.485117,13,23,0,10504
2.904427,14,23,0,10648
2.043439,14,24,0,10415
2.069735,14,25,0,10363
3.738924,14,26,0,10171
5.322369,14,25,0,10128
5.263128,15,25,0,10730
4.148203,15,26,0,10661
5.304007,16,26,0,11214
2.470871,17,26,0,11785
3.434969,15,29,0,11920
5.538160,15,30,0,11065
2.853123,15,30,0,11627
3.280724,13,29,0,10751
4.442766,14,29,0,11309
2.860680,15,29,0,11923
3.470087,15,30,0,11947
2.619661,15,31,0,12107
4.513947,14,33,0,11611
4.447078,13,25,0,11147
5.100173,14,25,0,11739
3.438318,15,25,0,12174
2.977493,13,28,0,10894
6.748080,14,28,0,11447
3.326319,13,30,0,10528
4.112514,12,32,0,9991
2.955799,11,33,0,9414
22.737098,13,32,0,10628
2.648043,13,33,0,10756
6.991756,14,33,0,11470
3.571694,14,34,0,11657
2.763577,14,35,0,11787
3.798730,14,36,0,12191
2.619782,15,36,0,12807
4.242881,14,38,0,12504
5.678282,16,37,0,13233
4.061305,15,36,0,12676
2.772024,16,36,0,13552
2.729624,17,36,0,14011
3.890418,18,36,0,14434
3.720045,17,38,0,13848
3.864298,20,36,0,15657
4.168365,20,37,0,15762
4.573450,16,30,0,13519
4.690610,10,26,0,10604
7.085019,9,28,0,9122
3.434770,9,27,0,8755
4.695365,7,30,0,7857
2.914801,7,30,0,8250
3.661376,7,27,0,8005
2.035534,8,27,0,8652
2.890365,9,27,0,9351
2.460193,9,20,0,9105
2.028140,10,20,0,9882
2.790115,11,20,0,10481
2.384221,12,20,0,11084
6.961130,12,18,0,10888
4.269052,13,18,0,11536
5.978535,14,18,0,12137
3.373130,15,18,0,12778
3.464319,16,18,0,13469
5.206840,17,18,0,14211
5.510651,18,18,0,14880
3.795647,18,7,0,14867
3.930526,19,7,0,15636
6.053346,20,7,0,16572
7.493816,20,8,0,17251
6.431105,21,8,0,17744
4.533942,17,9,0,14657
6.567446,16,11,0,14069
7.732720,17,11,0,14819
7.720047,13,15,0,12661
9.484919,8,21,0,9619
3.374249,7,22,0,8512
7.600132,5,24,0,6484
3.237174,6,24,0,7016
1.421131,6,25,0,6543
2.343306,7,25,0,7054
1.038156,7,13,0,6843
1.772099,8,13,0,7364
1.764219,9,13,0,7959
2.624182,10,13,0,8575
2.080570,11,13,0,9131
2.550376,12,13,0,9774
22.052672,12,11,0,9781
2.895705,13,11,0,10400
4.851918,14,11,0,11040
2.366067,16,13,0,12418
3.077122,16,11,0,12477
3.619648,15,8,0,12373
3.084684,14,7,0,11778
3.366006,15,7,0,12444
3.565247,14,8,0,12124
2.873486,13,10,0,11737
5.237590,13,11,0,11756
4.385869,13,12,0,11689
2.578674,12,14,0,11073
3.792291,13,14,0,11549
6.493558,12,16,0,10992
20.810174,10,19,0,9103
3.154951,10,20,0,8856
7.567493,10,20,0,8812
2.569585,11,20,0,9410
5.973890,11,19,0,9500
2.602442,10,21,0,8693
2.336453,11,21,0,9155
4.096395,12,21,0,9744
2.445456,13,21,0,10430
2.801933,15,20,0,11561
4.564447,15,21,0,11370
4.098814,16,21,0,11777
5.195208,17,21,0,12225
2.592488,18,21,0,12989
3.147737,18,22,0,13857
2.858158,19,22,0,14462
3.092334,20,22,0,14932
6.860295,22,21,0,15521
5.810902,23,21,0,16067
7.433769,23,22,0,16577
5.847614,24,22,0,17231
6.086371,25,22,0,17734
5.180950,22,18,0,15385
5.740681,22,19,0,15356
3.237488,23,19,0,15818
6.656637,24,19,0,16313
18.406673,25,19,0,16995
4.824610,26,19,0,17581
4.492548,28,18,0,18719
8.395442,28,19,0,18754
7.347351,29,19,0,19375
12.904628,30,19,0,20007
4.504144,26,24,0,18401
5.658716,30,21,0,21060
33.458561,28,24,0,19549
4.399142,34,19,0,22504
4.172873,30,24,0,21218
6.758663,24,31,0,16936
4.873708,24,32,0,16795
3.720544,24,33,0,16702
8.751271,22,36,0,16026
9.684460,23,36,0,16381
4.594785,23,37,0,16053
30.674018,22,39,0,15899
7.501234,15,47,0,12125
6.716525,13,43,0,10866
3.994226,12,45,0,10380
3.535921,7,28,0,7511
4.837324,7,28,0,7567
2.369829,7,28,0,7676
2.563592,7,28,0,7600
4.209741,7,29,0,7592
2.710274,7,22,0,7372
5.392291,8,22,0,7983
3.868927,8,12,0,7466
3.067310,9,12,0,8003
5.113348,10,12,0,8494
3.467892,10,9,0,8465
27.543195,11,9,0,9071
4.126518,12,9,0,9622
9.033488,13,9,0,10293
5.500661,14,9,0,10891
9.433262,15,9,0,11558
3.563250,16,9,0,12296
3.938489,17,9,0,12941
28.819826,18,9,0,13646
2.769570,19,9,0,14269
6.790956,15,8,0,12245
2.914356,16,8,0,13023
6.440439,16,8,0,13253
4.197684,16,9,0,13505
3.599827,13,13,0,12193
3.794214,12,14,0,12231
2.206415,13,14,0,12954
27.785490,13,15,0,13360
4.170402,12,17,0,12087
27.081464,13,17,0,12468
22.531277,10,20,0,9961
4.403147,10,21,0,9947
3.920352,9,17,0,8808
2.515913,9,17,0,8562
5.563130,9,18,0,8603
3.515275,9,17,0,8597
4.594928,10,17,0,9325
2.835255,10,17,0,9287
3.514696,11,17,0,9816
5.036607,12,17,0,10302
2.580726,12,18,0,10311
2.701153,12,15,0,10405
4.241668,13,15,0,11242
3.195157,14,15,0,11941
5.230632,15,15,0,12656
3.037016,16,15,0,13331
2.568290,17,15,0,13954
7.118574,17,11,0,13928
4.810116,18,11,0,14688
6.235937,19,11,0,15363
6.417337,19,9,0,15334
19.789920,21,11,0,16532
4.024450,21,9,0,16470
8.016931,23,11,0,17767
3.757909,23,9,0,17862
6.886807,24,9,0,18499
5.402634,23,11,0,18752
5.393944,23,12,0,19244
3.949763,23,10,0,18247
5.261419,23,10,0,18441
9.561943,24,10,0,19226
4.932251,25,10,0,20024
8.792920,22,14,0,19210
8.705470,24,13,0,20125
8.896012,21,16,0,19149
6.649447,18,20,0,16660
10.037388,16,23,0,15649
3.360907,16,24,0,15862
31.825963,17,24,0,16626
3.445143,16,26,0,16008
9.922852,16,27,0,16209
5.776858,17,27,0,16868
4.931522,18,27,0,17442
8.869280,17,28,0,17398
8.694799,17,29,0,17286
4.531498,13,33,0,13428
7.793882,14,33,0,13925
6.304380,14,34,0,13488
6.275750,15,34,0,14077
5.039504,16,34,0,14598
3.411060,15,36,0,13634
9.920662,16,36,0,14264
5.103310,15,34,0,13822
7.585034,15,35,0,13022
4.049405,16,35,0,13505
6.203444,14,33,0,11748
4.018240,15,33,0,12333
2.994120,16,33,0,12933
2.945737,17,33,0,13501
6.412089,17,24,0,13319
3.355884,17,25,0,13006
4.129032,16,27,0,12555
5.016579,18,26,0,13486
4.810298,18,27,0,13687
3.262586,19,27,0,14509
30.222742,18,29,0,14293
4.822605,15,33,0,12441
31.793902,16,33,0,13064
5.919916,17,33,0,13543
7.181412,17,34,0,13483
3.746484,18,34,0,13928
34.292464,18,35,0,14017
6.536732,19,35,0,14579
30.438354,18,37,0,13999
5.400453,17,39,0,13325
26.537099,17,40,0,13694
4.781933,17,41,0,13020
28.093848,19,40,0,14469
5.133088,17,43,0,12442
8.631777,17,44,0,12501
10.008033,17,45,0,11952
8.691491,17,46,0,11868
6.698379,19,45,0,13468
5.960132,22,43,0,15430
5.647794,18,36,0,12664
8.579813,21,46,0,14769
4.499706,17,39,0,12733
7.205315,10,35,0,9764
7.074897,11,35,0,10454
7.301108,10,37,0,10760
5.419890,6,42,0,7884
3.972252,7,42,0,8651
3.516532,7,21,0,8375
2.734650,8,21,0,8952
2.814340,8,15,0,8376
6.216140,9,15,0,8880
2.643120,10,15,0,9481
3.187712,10,13,0,9164
5.788398,10,12,0,8962
4.473868,11,12,0,9439
2.760776,11,6,0,9300
7.175214,12,6,0,9770
4.613124,14,12,0,10911
32.931973,12,8,0,10491
4.081045,13,8,0,11010
4.116652,16,6,0,11735
4.525877,14,8,0,11301
3.233860,14,8,0,10355
34.231356,15,8,0,11091
5.132639,15,9,0,11115
3.680871,16,9,0,11807
4.929554,17,9,0,12535
5.091698,17,9,0,12720
28.230362,18,9,0,13522
34.792865,18,10,0,13565
36.159052,18,11,0,13907
35.127724,18,12,0,14023
10.795928,20,11,0,15219
4.461099,21,11,0,15835
11.917958,20,13,0,15376
5.647098,21,13,0,15949
6.146077,22,13,0,16663
10.102572,21,15,0,16951
9.981932,22,15,0,17684
17.223103,20,18,0,16647
5.827161,20,19,0,16914
4.344449,15,25,0,14079
5.054906,15,26,0,14120
39.514259,13,29,0,12600
6.193252,12,29,0,11668
4.420900,13,29,0,12185
5.693968,14,29,0,12720
7.546549,14,30,0,13146
4.881005,14,31,0,12635
4.265561,15,31,0,13342
6.225769,14,29,0,12767
3.815002,12,30,0,11179
30.383960,13,30,0,11960
36.733596,13,31,0,11569
5.322591,15,30,0,13165
3.957420,14,32,0,12128
7.059166,13,33,0,11441
3.944531,14,33,0,12192
8.247923,15,33,0,12903
6.651060,14,25,0,12807
4.847136,15,25,0,13307
9.325502,16,25,0,13839
7.714324,14,28,0,12666
5.102869,14,29,0,12671
4.811848,14,30,0,12526
4.822018,14,31,0,12255
16.545916,16,30,0,13351
41.698170,15,32,0,12504
3.947482,18,30,0,14367
32.413035,18,31,0,14395
4.718818,17,33,0,13659
11.645656,17,34,0,13464
10.942969,18,34,0,14147
7.596289,19,34,0,14862
11.613431,20,34,0,15594
9.820453,19,36,0,14571
4.368408,19,37,0,14404
5.378071,18,38,0,14156
45.671264,19,38,0,15077
5.683953,18,40,0,14020
7.226711,16,39,0,12812
8.947729,14,46,0,12048
8.633203,18,39,0,13766
5.374533,16,42,0,13038
9.310618,17,42,0,13624
6.340422,18,46,0,14148
4.211489,15,44,0,12644
13.459422,16,44,0,12306
4.740442,13,48,0,10156
6.012493,14,48,0,10884
6.159507,17,46,0,14630
7.097968,16,48,0,12077
4.789862,17,48,0,12506
3.953557,18,48,0,12822
35.178013,16,51,0,11546
5.130178,21,47,0,16148
10.080459,20,49,0,14195
10.237546,18,52,0,12534
3.695074,17,52,0,13167
42.940808,18,52,0,14010
7.705941,14,32,0,11119
9.880710,13,34,0,10973
5.951496,13,35,0,11321
38.146991,12,37,0,11032
40.160477,12,38,0,10959
6.579268,11,40,0,11082
5.548654,10,42,0,10201
7.470685,11,42,0,10676
3.772384,11,43,0,10525
6.479625,12,43,0,10888
7.152726,12,44,0,10457
4.039567,12,22,0,9838
4.651636,13,22,0,10421
5.348391,13,16,0,10405
7.126526,13,15,0,10141
4.544780,13,15,0,10320
6.406952,13,13,0,10457
7.686206,14,13,0,11141
4.218350,15,13,0,11894
2.481723,15,14,0,11879
5.607118,16,14,0,12552
5.556346,17,14,0,13187
3.336061,18,14,0,13923
30.193030,19,14,0,14639
4.901732,20,14,0,15344
43.194818,21,14,0,15951
7.474594,22,14,0,16646
5.972852,22,14,0,16763
20.403122,23,14,0,17450
5.685217,21,15,0,17146
12.940700,21,13,0,16613
9.375737,22,13,0,17061
10.680766,22,13,0,17175
6.754533,19,16,0,15732
7.966664,17,19,0,14638
5.399752,15,22,0,12987
44.310267,16,22,0,13302
3.246365,11,23,0,9164
4.486091,13,25,0,11168
6.397767,10,26,0,8400
5.240890,10,26,0,8302
2.589189,10,27,0,8097
2.441883,9,25,0,7312
3.161299,9,26,0,7337
2.422630,9,27,0,7250
6.116477,10,27,0,7521
2.413749,10,28,0,7433
2.506311,11,28,0,7876
3.773349,10,30,0,7345
7.706874,9,28,0,6557
2.868302,9,20,0,6430
2.816424,10,20,0,6854
1.987315,11,20,0,7200
2.280932,11,16,0,7191
4.056009,12,16,0,7730
2.198532,13,16,0,8220
3.896081,13,17,0,8206
6.929587,13,18,0,8567
51.156601,13,18,0,8105
7.358031,14,18,0,8566
2.354947,15,18,0,9039
2.713213,16,18,0,9478
5.008339,15,17,0,9074
5.808857,15,18,0,9662
2.937797,16,18,0,10205
6.745877,15,19,0,9533
2.916825,12,21,0,8395
2.330677,14,20,0,9288
2.558553,15,19,0,10157
5.473922,13,21,0,8894
3.175692,14,21,0,9577
3.984908,14,22,0,9584
2.353072,15,22,0,9975
3.502654,15,23,0,10191
46.041988,15,24,0,10311
7.385972,15,25,0,10241
5.269444,14,27,0,9596
46.670349,10,32,0,7497
45.526464,11,32,0,7915
51.232009,11,30,0,7687
2.833534,11,31,0,7631
6.563124,13,30,0,8553
4.036096,13,31,0,8721
45.946535,12,33,0,8480
8.251967,13,33,0,9513
2.669174,10,36,0,8158
5.828200,10,31,0,8382
2.405798,10,32,0,8893
2.507641,9,34,0,8534
3.449277,10,34,0,8928
3.300028,7,22,0,7063
2.835137,7,17,0,6794
3.343979,8,17,0,7309
2.115081,9,17,0,7807
2.473475,10,17,0,8496
2.172924,11,17,0,9291
74.991102,11,16,0,9132
5.268093,12,16,0,9825
4.388266,12,16,0,9713
55.762915,13,16,0,10329
3.183229,13,14,0,10158
5.301237,13,8,0,10069
44.368936,14,8,0,10681
2.272624,14,9,0,10788
3.339319,15,9,0,11308
42.496169,16,9,0,11753
4.098247,16,7,0,11586
3.206984,17,7,0,12250
6.049847,18,7,0,12983
4.108522,18,7,0,13122
4.174443,19,7,0,13771
41.933235,20,7,0,14276
9.037775,19,9,0,13844
5.200940,17,12,0,12573
43.113402,18,12,0,12970
4.004766,20,11,0,15031
5.048534,21,11,0,15783
8.379314,18,15,0,13163
8.053347,13,19,0,10656
8.315754,8,25,0,9237
3.697713,6,28,0,7378
7.008802,5,30,0,6449
1.599653,6,30,0,6973
5.260713,7,30,0,7523
3.969427,7,30,0,7055
4.474066,8,30,0,8150
4.153723,9,30,0,8721
2.895112,10,30,0,9194
3.045261,11,30,0,9598
6.623913,11,13,0,8952
6.021396,12,13,0,9520
49.545278,13,13,0,9923
3.614548,14,13,0,10291
50.238452,15,13,0,10771
6.111923,16,13,0,11309
47.839870,17,13,0,11855
45.595427,18,13,0,12449
5.696730,19,13,0,12948
4.881244,20,13,0,13459
11.240741,21,13,0,14183
4.707082,21,13,0,14048
7.648682,22,13,0,14552
5.917579,23,13,0,15078
4.248425,24,13,0,15561
7.374100,25,13,0,16102
6.770453,24,13,0,15642
9.232298,22,8,0,15030
7.817300,24,7,0,15836
47.596178,19,13,0,14319
12.879831,18,14,0,13282
7.713597,18,15,0,13421
14.714329,13,20,0,10619
5.042110,16,18,0,12644
6.532684,14,21,0,10707
56.861768,13,23,0,10066
6.958234,14,23,0,10508
6.397013,15,23,0,11142
47.245744,16,23,0,11700
4.186278,16,24,0,11542
51.351520,13,28,0,9752
3.803371,13,29,0,9887
48.369180,10,33,0,8642
6.679966,11,33,0,9046
6.668177,12,33,0,9516
6.380158,11,25,0,9036
53.187594,11,26,0,9140
10.725024,12,26,0,9671
6.256773,10,29,0,8671
8.645288,13,27,0,10200
7.809639,10,27,0,8348
7.747113,13,29,0,10367
4.237906,12,27,0,9743
50.484270,12,27,0,9683
7.273718,13,27,0,10313
5.867055,14,27,0,10758
51.010387,12,29,0,9998
3.325496,13,29,0,10575
4.040074,13,30,0,10547
45.996999,13,26,0,10459
51.524151,13,27,0,10398
4.600731,14,27,0,10753
44.756489,15,27,0,11083
4.278564,15,28,0,10941
5.610142,14,25,0,9855
7.838764,16,29,0,11143
4.290696,16,25,0,10301
6.139168,12,30,0,8096
48.603923,4,24,0,4764
2.294878,3,23,0,3854
2.991845,4,23,0,4080
3.131999,4,4,0,3778
2.755898,5,4,0,4126
1.832746,6,4,0,4676
1.231209,7,4,0,5260
2.605539,8,4,0,5917
1.840186,9,4,0,6729
3.294483,10,4,0,7364
2.580952,9,3,0,7050
3.981226,10,3,0,7702
2.110570,10,4,0,8069
2.508993,11,4,0,8663
3.701991,10,5,0,8607
8.885913,11,5,0,9163
2.363867,13,4,0,10027
2.886559,13,5,0,10198
7.747415,15,4,0,11036
49.650199,15,5,0,11192
3.404688,16,5,0,11829
4.492862,17,5,0,12546
55.573140,18,5,0,13288
3.561526,18,6,0,13517
48.043810,19,6,0,14153
6.116520,19,7,0,14192
7.072119,19,8,0,14290
6.918061,21,7,0,15630
6.464869,22,7,0,15447
12.121332,23,7,0,15991
6.722560,22,9,0,15459
52.676149,24,8,0,16832
17.822073,22,11,0,15818
15.337181,23,11,0,16677
10.071945,22,13,0,16184
10.143136,24,12,0,17191
12.973349,24,13,0,17205
46.167428,26,12,0,18242
13.613035,26,13,0,18337
9.242805,24,16,0,17057
13.610253,24,17,0,16936
13.673965,25,17,0,17834
57.307567,24,19,0,16897
10.404957,24,19,0,16947
11.223522,22,22,0,15817
51.885645,24,21,0,17095
4.848374,17,29,0,13629
56.373197,18,29,0,14327
3.769457,15,32,0,12572
12.296098,15,33,0,12657
3.353636,16,33,0,13256
6.592426,14,36,0,12045
54.562541,16,35,0,13426
2.636869,14,38,0,12308
43.835752,15,38,0,12816
4.039204,13,41,0,11830
6.213773,16,39,0,13875
9.662293,18,38,0,14645
10.400540,17,40,0,14473
10.900480,17,41,0,14558
12.582940,17,42,0,14243
11.034859,18,42,0,14675
50.942286,16,31,0,12773
10.828054,17,31,0,13396
7.960289,17,32,0,13215
9.546276,17,33,0,13736
14.536842,19,32,0,14805
51.222058,19,33,0,14857
15.316084,21,32,0,15926
6.780182,19,25,0,15033
7.356327,19,26,0,14979
11.123094,20,26,0,15543
6.895108,13,33,0,11453
44.006766,15,32,0,12966
52.349011,15,33,0,12447
10.966767,14,33,0,11809
6.854860,15,33,0,12186
13.509446,15,33,0,11614
13.703960,16,33,0,11920
50.723241,15,35,0,11846
5.584772,15,36,0,11300
54.750052,16,36,0,11700
51.893190,16,37,0,11415
53.628966,14,24,0,10069
58.072020,13,25,0,9168
7.026611,13,26,0,9011
4.306869,15,25,0,9724
4.207139,15,26,0,9337
3.549422,14,28,0,9408
6.040457,15,28,0,8723
9.677276,12,32,0,8538
4.238526,13,32,0,9007
3.417218,12,29,0,7969
4.414383,14,28,0,9007
3.293858,13,30,0,8411
10.299666,14,30,0,8838
1.764966,15,30,0,9514
3.350869,13,25,0,8895
10.108443,12,27,0,9072
7.288422,12,27,0,9533
9.593572,14,27,0,10550
4.735836,16,26,0,11339
59.716268,18,25,0,12363
6.295913,17,27,0,12337
6.090843,18,27,0,13422
7.641643,19,27,0,13896
12.214711,17,29,0,13880
9.562603,18,30,0,14779
10.453774,14,32,0,13104
18.912436,15,32,0,13758
54.023793,15,33,0,13735
10.260350,14,35,0,13298
10.744889,13,37,0,11644
11.538810,14,37,0,12078
5.426651,14,38,0,11564
10.810984,14,39,0,11193
5.204729,14,40,0,10790
53.815084,15,40,0,11213
8.345925,15,41,0,11565
3.084303,16,41,0,12006
8.822184,17,41,0,12507
6.375067,18,41,0,13034
57.633679,17,43,0,13544
40.847388,13,41,0,11406
3.925182,14,41,0,12089
3.409426,13,37,0,9850
3.750959,14,37,0,10443
9.029505,15,37,0,11151
4.192169,16,37,0,11729
9.287656,15,38,0,11450
6.075592,16,38,0,12361
8.690620,17,38,0,13281
6.506840,17,31,0,13008
55.799292,17,32,0,13029
11.837370,16,31,0,12459
6.213318,11,29,0,10001
17.681600,11,30,0,10151
8.055202,7,28,0,7673
63.720690,6,23,0,7019
4.561493,7,23,0,8029
5.494696,7,19,0,7722
6.461912,8,19,0,8357
4.977082,9,19,0,8946
8.696210,10,19,0,9631
48.276348,9,16,0,8628
15.643221,10,16,0,9301
8.577287,10,14,0,9236
5.986076,11,14,0,9786
5.664859,11,9,0,9633
7.586506,12,9,0,9909
8.365429,12,7,0,9959
61.729512,11,8,0,9451
68.363594,13,8,0,11051
4.499834,12,9,0,10040
5.348512,11,10,0,8865
4.924855,11,10,0,8691
8.100309,12,10,0,9167
4.649429,13,10,0,9657
9.577556,10,12,0,7969
59.590889,10,13,0,7817
4.806312,11,13,0,8100
2.425029,12,13,0,8178
6.751633,12,14,0,7749
8.677630,11,16,0,7333
6.603861,12,16,0,7756
10.096201,13,16,0,8275
4.934589,13,17,0,8602
9.462891,14,17,0,9061
7.062729,13,19,0,8567
8.804367,12,21,0,7828
12.328408,11,21,0,7348
4.721745,12,21,0,7927
6.215318,11,21,0,7651
12.087284,12,21,0,8132
8.130273,13,21,0,8682
12.716504,14,21,0,9353
11.320751,13,23,0,9079
8.975517,15,22,0,10126
3.336590,14,24,0,9786
4.047516,13,25,0,9261
9.323541,14,26,0,10494
5.415828,15,26,0,10885
7.939242,14,21,0,9655
9.287081,13,19,0,9458
11.989612,12,21,0,9308
5.102731,10,22,0,8297
9.701049,12,21,0,9293
4.696278,11,23,0,8639
64.953168,11,24,0,8632
7.029345,12,24,0,9283
75.071503,13,24,0,9861
10.372894,13,25,0,9806
8.318609,14,25,0,10357
5.505514,13,27,0,10179
5.323304,12,24,0,9401
63.427916,12,28,0,9813
8.314223,9,21,0,8056
6.127737,10,32,0,8710
12.258004,11,32,0,9110
7.028113,11,19,0,8926
9.745851,12,19,0,9390
75.725064,12,20,0,9093
10.616012,11,22,0,8181
8.960961,12,22,0,8698
61.681316,14,21,0,9779
7.275873,13,18,0,8734
71.539871,16,21,0,10568
6.495697,14,18,0,9305
7.559760,17,22,0,10947
2.859899,17,18,0,10789
69.237006,17,18,0,10815
16.067745,15,21,0,10176
11.381551,17,20,0,11194
