#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
1.453245,11,15,0,8942
3.352296,11,14,0,8923
4.173966,12,14,0,9445
1.243612,11,15,0,8874
2.268399,12,15,0,9491
1.437578,12,16,0,9693
7.140033,12,17,0,9772
1.879789,12,16,0,9731
1.055396,12,16,0,9775
1.435087,13,16,0,10177
1.580375,11,14,0,8713
1.633268,13,15,0,10053
0.954567,13,14,0,9789
5.851331,14,14,0,10319
2.286008,14,14,0,10272
1.701482,15,14,0,10778
1.905845,16,14,0,11212
2.079317,17,14,0,11683
2.095936,17,15,0,12055
3.774605,18,15,0,12533
2.657722,18,14,0,11972
2.945299,19,14,0,12432
4.904214,20,14,0,12958
6.557860,21,14,0,13623
6.887681,19,14,0,12315
2.353668,21,14,0,13340
4.171818,22,14,0,13859
2.644318,20,16,0,13753
2.761410,20,17,0,14314
3.941583,19,14,0,12814
2.668335,14,18,0,10585
4.297818,13,20,0,10681
1.991051,13,21,0,11140
2.617181,9,26,0,9586
4.074866,6,30,0,7526
8.378395,6,31,0,7039
1.800970,7,31,0,7292
1.480273,8,31,0,7692
2.162601,7,20,0,6330
1.320325,8,20,0,6699
1.345528,8,12,0,6046
1.204665,9,12,0,6389
0.941826,8,6,0,5589
1.439179,7,7,0,5212
1.681843,8,7,0,5759
0.999269,8,8,0,5914
0.997718,9,8,0,6328
0.869812,9,7,0,6227
1.387681,10,7,0,6937
0.924632,9,9,0,6627
1.092062,9,9,0,6778
0.730679,8,11,0,6490
1.365651,7,10,0,6269
1.450942,8,10,0,6731
9.510357,9,10,0,7090
2.655685,9,10,0,7141
1.573604,10,10,0,7709
2.065194,10,11,0,7724
4.057545,12,10,0,8834
1.944190,12,11,0,8984
5.653065,12,12,0,9118
2.137912,11,11,0,8761
3.233793,12,11,0,9290
1.248157,11,13,0,8882
1.761774,11,14,0,8815
2.040895,12,14,0,9206
2.595021,12,11,0,9235
1.616059,11,13,0,8770
1.656589,11,14,0,8822
1.373856,12,14,0,9430
2.567222,13,14,0,10006
2.115475,12,16,0,9468
2.318496,15,14,0,11143
1.696542,11,17,0,9027
8.551899,12,17,0,9535
1.848691,11,19,0,9148
2.518766,11,20,0,9179
1.798436,10,22,0,8746
10.391078,11,22,0,9225
1.585678,12,22,0,9655
1.727234,8,23,0,6723
2.146389,10,26,0,7765
1.194746,11,26,0,8384
1.565185,11,23,0,8435
2.381328,12,23,0,9029
3.276705,11,23,0,8491
2.600034,13,24,0,9360
1.677078,13,23,0,9505
2.397255,14,23,0,10010
2.124158,12,26,0,8830
2.040999,11,27,0,8401
2.153911,11,28,0,8532
2.230181,11,29,0,8687
2.157729,11,30,0,9168
1.731954,11,31,0,8623
3.856993,12,31,0,9090
22.769842,12,30,0,8903
2.074319,12,31,0,9006
2.396093,9,35,0,7295
1.638503,10,35,0,7731
1.039020,10,36,0,7717
11.738211,10,37,0,8218
1.197274,10,28,0,7646
2.871100,8,31,0,6723
2.845235,8,24,0,6840
1.810677,7,19,0,5909
0.974146,8,19,0,6257
0.691221,9,19,0,6566
0.658795,8,19,0,5914
1.056255,8,15,0,5859
0.861567,9,15,0,6378
0.623653,10,15,0,6961
0.813753,10,15,0,7181
1.765143,11,15,0,7746
0.883353,11,16,0,7934
1.336401,11,17,0,7992
1.437322,11,16,0,8130
1.271937,11,17,0,8196
1.157142,11,18,0,8479
1.208433,12,18,0,9206
1.875406,12,19,0,9429
1.964567,12,20,0,9556
2.675078,12,21,0,9592
17.066734,12,22,0,9536
5.433550,12,22,0,9529
2.849938,11,24,0,9082
3.271937,10,21,0,8569
1.492536,10,18,0,8402
2.705563,11,18,0,8850
2.179799,10,20,0,8131
2.465716,9,19,0,7793
1.686321,10,19,0,8387
1.851215,9,20,0,7790
1.569060,8,18,0,6913
1.523744,8,19,0,6935
1.620124,8,20,0,7040
1.417685,9,20,0,7699
1.385906,9,21,0,7991
1.120276,10,21,0,8547
2.030221,10,21,0,8510
1.817443,9,20,0,7784
2.903575,10,20,0,8270
1.242075,10,15,0,8168
3.365796,10,15,0,7907
1.650310,11,15,0,8387
2.030559,9,18,0,7193
3.038488,9,19,0,6914
1.534754,9,20,0,7150
1.247734,9,21,0,6442
1.048023,7,24,0,5539
1.699890,7,24,0,5469
0.840939,7,20,0,5319
0.684773,7,18,0,5430
0.819136,7,19,0,5413
2.281092,7,20,0,5608
0.969252,8,20,0,6346
1.167662,8,14,0,6482
1.604810,9,14,0,7218
0.883965,9,14,0,7518
2.923063,10,14,0,8020
1.266989,11,14,0,8451
1.606827,12,14,0,8781
4.457597,13,14,0,9158
1.804115,13,12,0,9119
2.561727,13,10,0,9206
1.552122,13,11,0,9450
3.289825,10,14,0,7752
1.907574,12,13,0,8877
0.904305,11,15,0,7824
3.905454,10,17,0,7028
1.288558,10,18,0,7025
1.550266,11,18,0,7669
1.906969,10,20,0,7275
1.734864,9,19,0,7053
1.588025,9,20,0,7238
1.219881,9,20,0,7139
1.230933,10,20,0,7516
1.026446,9,19,0,7030
1.775760,9,20,0,6988
1.586150,8,17,0,6561
1.206367,8,18,0,6410
1.251438,8,13,0,6156
1.067407,10,18,0,6902
1.235747,9,11,0,6036
2.156001,9,12,0,5993
1.409259,11,11,0,6985
0.989196,11,12,0,7204
1.131186,12,12,0,7883
5.715418,12,12,0,8115
2.177707,13,12,0,8491
1.460164,14,12,0,9474
3.274021,13,14,0,9451
1.732873,13,15,0,8987
2.032663,10,19,0,8871
1.940243,11,19,0,9550
3.057981,8,23,0,8635
22.553254,7,23,0,8036
3.176214,6,17,0,6731
4.448141,7,17,0,7167
1.290964,8,17,0,7444
1.917453,8,15,0,7064
1.626456,9,15,0,7579
1.442321,10,15,0,8340
1.180771,11,15,0,9323
1.887317,12,15,0,10140
4.937179,11,14,0,9263
2.265630,12,14,0,9858
1.945073,13,14,0,10420
1.524256,11,7,0,9456
17.307174,13,6,0,10430
1.202727,13,7,0,10489
6.907956,11,9,0,9719
3.086239,11,10,0,9277
1.934710,11,11,0,9334
1.460493,8,15,0,7460
16.886095,9,15,0,8042
1.066314,10,15,0,8495
1.449464,10,15,0,8424
2.611594,10,16,0,8250
4.841927,12,15,0,9295
2.145777,11,17,0,8371
1.885531,10,19,0,7640
5.533209,10,20,0,7366
3.011387,11,20,0,7844
2.016396,10,21,0,7267
1.821256,10,22,0,7321
1.422563,12,21,0,8757
2.154893,14,20,0,10059
4.767478,14,21,0,10260
3.498219,14,22,0,10494
3.627770,13,19,0,10240
4.474531,12,21,0,10066
2.790211,6,28,0,7758
2.244296,6,29,0,7561
1.330120,6,30,0,6985
1.462597,6,17,0,6398
1.769993,6,16,0,5994
1.650925,7,16,0,6554
1.173269,8,16,0,6906
1.300512,9,16,0,7426
20.841576,9,8,0,7081
0.977179,10,8,0,7716
1.591221,10,7,0,7737
2.430115,10,8,0,8227
1.968325,12,7,0,8913
2.230786,11,6,0,8688
2.404094,12,6,0,9278
2.231050,10,7,0,8457
3.160843,11,7,0,9108
2.153048,10,9,0,8306
1.736338,11,9,0,8896
6.768386,11,10,0,8845
3.370040,11,11,0,8678
2.245374,12,11,0,9127
4.515598,12,12,0,9036
2.446591,12,12,0,8948
2.408145,10,15,0,7752
3.142078,11,15,0,9333
1.547641,11,16,0,8733
1.564885,11,17,0,8187
19.830394,12,17,0,8770
2.002039,13,17,0,9493
3.598143,14,17,0,10115
2.113506,13,14,0,9587
24.593317,13,14,0,9621
3.074334,14,17,0,10011
3.325631,15,14,0,10506
2.276134,17,14,0,11311
2.885524,17,14,0,11512
7.292881,17,15,0,11837
3.518731,17,16,0,12102
2.415113,18,16,0,12635
3.979800,16,19,0,12747
19.413506,16,20,0,12905
5.764433,13,23,0,10277
3.207821,14,23,0,10755
3.102396,13,25,0,9988
2.789347,10,27,0,8552
4.184540,9,29,0,7756
2.966709,11,28,0,8929
1.852404,10,30,0,8770
2.224070,10,31,0,8078
2.147881,9,32,0,7359
25.599386,9,33,0,7145
3.756986,10,33,0,7586
2.547445,7,20,0,5576
2.558739,8,20,0,6079
1.182594,9,20,0,6635
2.184663,10,20,0,7027
2.994905,9,22,0,6354
5.574008,10,22,0,7022
1.961042,9,21,0,6801
1.832197,12,22,0,8414
1.557844,11,20,0,8241
2.685106,12,20,0,8951
2.218489,13,20,0,9666
2.830969,14,20,0,10373
6.012148,15,20,0,11120
4.280355,16,20,0,11810
6.579909,17,20,0,12535
24.161308,18,20,0,13220
2.481984,19,20,0,13794
2.153916,20,20,0,14360
6.583966,19,22,0,14350
7.016546,20,22,0,14856
5.766956,14,26,0,12156
2.821928,12,21,0,10811
2.302582,13,21,0,11415
4.023110,13,22,0,11327
3.074915,14,22,0,11906
6.380804,13,24,0,10900
2.282455,12,26,0,9992
2.038960,13,26,0,10499
2.576067,15,25,0,12295
31.195626,14,27,0,11459
3.297581,14,28,0,11087
32.763792,14,29,0,10241
2.732444,14,25,0,9935
2.367221,14,23,0,9877
4.009790,15,23,0,10441
6.922114,15,24,0,10290
3.573367,15,25,0,10201
3.491417,17,24,0,11263
3.018961,16,24,0,10606
3.671899,16,25,0,10707
4.411320,17,25,0,11340
5.053764,16,27,0,11800
3.665739,14,30,0,10385
3.178083,11,28,0,8890
3.169270,11,29,0,8961
2.470625,10,31,0,9034
3.719688,10,32,0,9257
2.578266,9,34,0,8989
4.666524,8,29,0,8599
6.200049,7,15,0,7567
1.333290,8,15,0,8360
3.376440,9,15,0,9141
2.998736,10,15,0,9753
1.816812,11,15,0,10471
2.844410,12,15,0,11373
2.551166,13,15,0,12064
6.574132,14,15,0,12590
5.286535,15,15,0,13029
2.601905,16,15,0,13637
7.126669,15,15,0,13480
31.034865,12,10,0,11133
2.312718,13,10,0,11751
2.629247,11,12,0,10384
3.421023,12,12,0,11053
3.979478,13,12,0,11787
2.787471,12,15,0,10925
5.165400,13,15,0,11619
31.691927,14,14,0,12169
6.831736,15,14,0,12755
5.411675,16,14,0,13301
4.396094,16,15,0,13123
3.024438,16,16,0,12834
3.505030,13,17,0,11911
2.167073,12,19,0,10083
2.097231,12,17,0,9838
2.990154,13,20,0,10772
2.733937,12,18,0,9267
2.914420,11,20,0,8771
2.372538,10,22,0,8132
4.606633,8,23,0,7067
1.995572,9,23,0,7607
31.953211,8,25,0,7017
2.120069,9,25,0,7452
2.356003,9,23,0,7433
1.196938,10,23,0,7955
1.383344,11,23,0,8695
2.519528,11,24,0,8904
2.513687,11,25,0,9114
4.604675,12,25,0,9669
32.808891,12,20,0,9799
2.057134,12,17,0,9975
1.867473,13,17,0,10607
3.030678,14,17,0,11192
2.497008,15,17,0,11762
2.854261,15,14,0,11887
1.974500,14,12,0,11551
2.654191,15,12,0,12345
2.189241,16,12,0,13053
2.785623,17,12,0,13867
5.937261,17,13,0,14270
33.259021,16,14,0,13929
5.207324,16,15,0,14180
32.892089,17,15,0,14870
26.989464,15,14,0,13722
32.960511,16,14,0,14382
33.719126,15,14,0,13613
36.205425,15,15,0,13725
28.607306,16,15,0,14456
2.966836,17,15,0,15073
3.597440,16,17,0,14632
31.885887,17,17,0,15179
7.317531,17,16,0,15100
35.086116,13,18,0,12321
5.773843,14,18,0,12944
5.439451,13,19,0,11819
3.237228,13,19,0,11558
2.109362,14,19,0,12048
5.175582,14,19,0,11974
4.730327,13,20,0,11386
36.120347,16,19,0,13092
3.408257,13,20,0,10903
4.039375,13,18,0,10657
2.506133,13,19,0,11027
3.877668,9,16,0,7571
3.667547,9,17,0,7933
1.858187,8,18,0,6657
2.142731,9,18,0,7127
2.252543,10,18,0,7693
2.159804,10,19,0,7662
3.570920,10,20,0,7472
7.729656,10,21,0,7468
2.875313,10,22,0,7499
2.244290,11,22,0,8166
35.676582,12,22,0,8835
2.286413,11,24,0,8422
2.328375,12,24,0,9051
3.656931,12,23,0,9230
3.999075,10,25,0,8203
2.899526,11,25,0,8630
2.489700,11,26,0,8570
34.420822,12,26,0,8971
3.607680,11,17,0,8362
2.681793,11,18,0,8489
3.386523,12,18,0,9178
1.830272,11,20,0,8393
3.157579,12,20,0,8987
2.310957,10,21,0,8098
36.490785,11,21,0,8713
4.204473,11,22,0,8676
2.536553,11,23,0,8816
7.158367,12,23,0,9480
2.236873,11,24,0,9219
2.402970,12,24,0,9792
2.724831,10,20,0,9120
5.330122,11,20,0,9752
5.256458,11,21,0,9934
3.838177,10,18,0,8869
4.774366,10,16,0,8810
5.875358,8,19,0,7463
3.040400,9,19,0,7733
2.689912,8,19,0,6777
3.160022,6,22,0,5241
1.820162,6,23,0,5125
2.818444,7,23,0,5574
2.268579,5,26,0,4482
1.264899,5,16,0,4307
1.035635,5,14,0,4265
1.697276,6,14,0,4822
1.112254,5,7,0,4558
2.242633,7,15,0,5731
1.279899,7,15,0,5332
1.892275,7,15,0,5475
2.458191,8,7,0,5929
1.474357,9,7,0,6318
2.243177,9,8,0,6393
1.864964,10,16,0,7043
3.011594,9,18,0,6775
3.107230,12,8,0,8370
4.864690,12,9,0,8732
3.377109,12,7,0,8850
3.098624,12,8,0,9232
3.550545,13,8,0,9943
2.979030,13,9,0,10376
3.508030,14,9,0,11027
2.535604,14,10,0,11183
2.315876,15,10,0,11776
2.558769,16,10,0,12386
3.316345,17,10,0,12932
5.504259,16,12,0,12337
2.885823,17,12,0,12864
5.338845,18,12,0,13384
3.402113,17,14,0,13091
4.092216,16,16,0,12779
4.587493,16,17,0,12996
3.377846,18,16,0,13954
6.712725,15,20,0,12072
8.755082,16,20,0,12680
4.448148,17,20,0,13366
4.042264,14,18,0,11478
5.901802,16,18,0,13359
2.204092,16,19,0,12941
30.639990,15,20,0,12636
3.814146,16,20,0,13457
3.428413,16,21,0,13728
4.901523,16,22,0,13898
3.109105,15,24,0,13462
3.415477,16,24,0,13942
37.561959,14,26,0,12617
8.283452,13,28,0,12010
4.140384,14,28,0,12554
34.564594,14,29,0,12420
3.420791,14,29,0,12274
4.035814,14,30,0,11928
4.516289,15,30,0,12333
4.915445,16,30,0,12923
5.667431,16,31,0,13674
6.802190,15,17,0,11738
4.927451,15,18,0,11519
3.250781,15,19,0,11405
4.249395,16,19,0,12091
2.182024,16,20,0,11882
42.115469,17,20,0,12346
3.024661,14,17,0,10639
2.488375,14,17,0,10664
4.467527,13,19,0,10202
2.861636,14,19,0,10711
4.545901,15,19,0,11185
4.287112,15,18,0,10771
5.976475,15,19,0,10965
2.459142,16,19,0,11779
2.960812,13,22,0,10040
2.464743,13,23,0,9881
2.211002,14,23,0,10536
2.004716,14,23,0,10819
2.538077,14,24,0,10840
4.435857,14,25,0,10756
4.103634,15,25,0,11749
4.067487,15,24,0,11985
5.331001,16,24,0,12755
6.180014,15,21,0,12526
4.082548,13,24,0,12074
5.709691,13,25,0,12459
3.894794,10,27,0,11292
3.075261,10,27,0,10955
4.397600,4,18,0,5502
4.589169,3,10,0,3476
3.921316,4,10,0,3972
1.917174,5,10,0,4758
2.811960,5,5,0,5183
1.665310,6,5,0,5974
2.878771,7,5,0,6581
1.865037,8,5,0,7129
2.459062,9,5,0,7658
1.771546,10,5,0,8511
1.836953,11,5,0,9208
3.234666,11,3,0,9439
3.535901,12,3,0,9954
41.718106,12,3,0,10391
2.653844,13,3,0,11136
2.641421,11,6,0,10170
2.884998,11,7,0,10082
2.154955,12,7,0,10616
3.278292,12,8,0,10441
4.226413,11,10,0,9887
3.895959,10,12,0,9128
1.790495,11,12,0,9656
1.745511,12,12,0,10320
2.162934,11,13,0,9708
2.979205,11,14,0,9843
2.919530,11,15,0,9850
47.574793,12,15,0,10379
2.501657,13,15,0,11026
3.134635,13,16,0,10812
2.714768,13,17,0,10656
2.775055,14,17,0,11173
2.354856,15,17,0,11946
2.615580,15,18,0,11909
2.891391,15,19,0,11854
3.829429,14,21,0,11634
3.272618,15,21,0,12254
2.380930,15,22,0,12234
5.698084,15,23,0,12173
3.334324,15,24,0,12022
3.329237,14,23,0,11242
4.866845,15,23,0,11837
45.455273,15,23,0,11879
2.483460,13,25,0,10881
4.420873,14,25,0,11419
2.399115,13,24,0,10644
42.682584,14,24,0,11082
4.708964,12,25,0,9816
4.819463,13,25,0,10246
3.987160,10,26,0,8371
3.202047,10,27,0,8217
1.600368,8,28,0,6955
2.033291,8,22,0,6773
1.905625,9,22,0,7212
1.327244,9,23,0,7570
1.718437,8,19,0,6548
2.707350,7,17,0,6164
3.090889,7,18,0,6148
1.634807,8,18,0,6478
2.333702,6,14,0,5466
2.583292,6,13,0,5229
3.073509,7,13,0,5492
3.642336,7,14,0,5253
2.263871,7,15,0,5118
2.917640,11,14,0,6774
1.990887,9,15,0,5570
2.546182,11,14,0,6513
2.272812,11,15,0,6633
2.366547,12,15,0,7138
2.930029,12,16,0,7410
2.186114,13,16,0,8254
1.875224,13,15,0,8561
3.455852,11,17,0,8241
2.624155,6,23,0,6743
1.676813,5,24,0,6071
2.998817,5,16,0,5814
2.324721,5,13,0,5549
1.496720,6,13,0,6240
2.055644,7,13,0,6790
6.484569,7,9,0,6495
1.979339,8,9,0,6781
7.404233,9,9,0,7190
5.217784,10,9,0,7728
1.675826,11,9,0,8342
2.447432,11,10,0,9099
2.676512,9,5,0,7701
3.116081,11,5,0,8974
2.380760,10,6,0,8497
51.523624,11,6,0,9165
3.750221,11,7,0,9311
4.300693,12,7,0,9782
5.329877,13,7,0,10194
3.304363,13,8,0,10117
2.955327,13,9,0,10175
44.031128,14,9,0,10602
3.235472,10,13,0,8295
4.160138,10,14,0,8072
2.604560,11,14,0,8632
3.524213,9,17,0,7260
2.762252,10,17,0,7882
2.811866,10,18,0,7972
5.592935,9,20,0,7425
2.639217,7,20,0,6221
2.838899,7,21,0,6149
3.168750,7,21,0,5872
1.717308,8,21,0,6375
2.349346,9,21,0,6723
1.346301,9,21,0,6537
3.317886,10,21,0,7017
3.914987,10,22,0,6927
4.960368,11,22,0,7448
2.277995,12,22,0,7932
3.469849,13,22,0,8448
3.960984,13,23,0,8702
2.104773,13,16,0,9024
2.312333,14,16,0,9604
2.662346,11,14,0,8592
2.515710,12,14,0,9190
3.255092,12,15,0,9402
7.779307,13,15,0,10033
2.164761,13,16,0,10074
2.986705,14,16,0,10653
3.693227,13,18,0,10359
46.062292,14,18,0,10821
2.702620,15,18,0,11337
3.815935,15,19,0,11536
2.727066,15,20,0,12019
2.366980,15,21,0,12294
2.933970,18,19,0,13245
6.492629,17,21,0,12645
6.591950,17,21,0,12501
5.074512,16,23,0,11815
8.640444,12,28,0,10129
3.575482,10,31,0,8335
3.853515,10,32,0,8359
2.366269,12,31,0,9359
2.552186,11,33,0,8705
5.196660,13,32,0,9806
3.746595,13,33,0,9788
4.957232,12,35,0,8963
4.381596,13,35,0,9275
1.709959,12,28,0,8586
3.057742,11,30,0,8033
1.855630,12,30,0,8503
2.033952,13,30,0,8939
7.415895,14,30,0,9358
3.531004,14,31,0,9240
3.291763,13,33,0,8425
8.088161,12,35,0,7786
8.004973,11,37,0,7551
2.258602,10,34,0,7373
6.786381,9,28,0,6821
5.484427,9,29,0,6961
4.812899,9,29,0,7079
2.177970,10,29,0,7540
2.444689,9,31,0,7229
7.301544,9,32,0,7436
1.897528,8,34,0,7182
1.908249,9,34,0,7601
5.029797,9,35,0,7688
1.974145,9,33,0,7698
8.269569,10,33,0,8356
2.865731,10,34,0,8856
2.925857,11,34,0,9488
2.680711,10,27,0,8482
3.146297,10,14,0,8186
2.341284,10,15,0,8078
5.997554,10,16,0,8123
2.217140,10,17,0,8307
2.706591,9,19,0,7903
7.178482,10,19,0,8343
2.179251,9,15,0,7486
2.467235,8,17,0,6996
7.509589,9,17,0,7737
3.254439,10,17,0,8364
3.646084,10,12,0,8304
3.187732,10,13,0,8341
1.883383,11,13,0,8812
5.907043,12,13,0,9340
2.268181,11,15,0,8516
3.114958,12,15,0,8925
3.588175,13,15,0,9233
2.261288,11,16,0,8179
2.037585,10,17,0,7450
1.905375,10,18,0,7335
1.925423,8,21,0,6362
5.059838,9,21,0,6802
4.462566,9,22,0,7004
2.369235,9,21,0,7007
2.899403,10,21,0,7391
2.400495,10,22,0,7430
7.301674,11,22,0,7877
7.249850,11,23,0,7771
5.769468,10,25,0,7202
2.260090,10,21,0,6895
2.698932,10,22,0,6711
1.394296,11,22,0,7140
3.718419,9,24,0,6471
2.702401,9,25,0,6500
2.857415,9,15,0,6620
1.935110,7,18,0,5929
2.400216,7,19,0,5840
2.456583,9,18,0,6443
1.831261,7,17,0,5367
2.261879,8,17,0,5598
1.498031,8,18,0,5508
1.616439,6,18,0,4703
1.257658,7,18,0,5076
2.325735,5,16,0,4464
1.815462,6,16,0,4937
3.925209,6,17,0,5186
3.948443,7,17,0,5745
2.062907,8,17,0,6231
3.827102,9,17,0,6733
3.810542,9,14,0,6832
6.299077,9,15,0,6919
2.296194,10,15,0,7393
2.670787,10,16,0,7480
3.674987,11,16,0,7860
3.491304,10,18,0,7486
1.894122,10,19,0,7393
1.507072,12,18,0,8344
58.401408,12,19,0,8335
6.538169,12,20,0,8467
2.411449,13,20,0,9045
2.650077,14,20,0,9645
3.077618,13,22,0,9306
2.675386,13,13,0,9388
2.781622,13,11,0,9504
56.552724,16,22,0,11140
3.228600,15,11,0,10572
3.666029,17,13,0,11515
6.851149,17,11,0,11588
9.187616,16,13,0,11732
14.459462,16,14,0,11454
72.283025,14,17,0,10740
4.283500,17,15,0,12234
56.753511,17,16,0,12519
2.561812,16,18,0,11625
5.365137,13,22,0,9983
5.251040,13,23,0,9987
3.826012,12,25,0,9828
57.466848,12,26,0,9398
8.247408,11,28,0,9222
3.503038,12,28,0,9733
3.202555,11,30,0,8889
8.343992,14,28,0,10410
56.472236,15,28,0,10871
3.075626,16,28,0,11122
4.250810,17,28,0,11494
2.593847,17,29,0,11838
8.474800,18,29,0,12328
3.299660,19,29,0,12804
5.459549,18,31,0,11760
9.253347,15,35,0,11131
56.544369,17,34,0,11725
3.432155,13,27,0,8851
4.515422,14,27,0,9420
2.495842,14,28,0,9436
1.928686,13,30,0,9088
4.061973,13,31,0,9420
3.613306,11,34,0,9006
3.198180,12,34,0,9593
3.658923,11,36,0,9165
6.393037,11,37,0,9089
4.064523,12,37,0,9544
2.802673,13,37,0,10217
64.379118,13,38,0,10335
3.626554,11,34,0,9127
3.226117,13,33,0,10056
4.400609,13,34,0,9949
61.424160,11,21,0,8460
8.181140,11,18,0,8452
2.418365,12,18,0,8908
3.907053,11,16,0,8481
3.992705,11,17,0,8364
7.769782,11,18,0,8184
8.558786,10,20,0,7377
2.566146,11,20,0,7596
2.570024,10,18,0,6642
