#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
0.889739,9,20,0,3911
0.972277,10,20,0,4221
0.615729,10,21,0,4312
0.905543,10,17,0,4361
0.783454,10,18,0,4680
0.721658,11,18,0,4920
0.654427,9,20,0,4637
0.558495,8,19,0,4190
0.636486,10,21,0,5018
0.640367,9,20,0,4353
0.573962,9,19,0,4223
0.854848,10,19,0,4578
0.908008,10,18,0,4568
0.818664,10,13,0,4529
0.912338,9,14,0,3892
0.880467,10,14,0,4141
0.905709,11,14,0,4450
1.026202,10,16,0,4197
1.109463,9,18,0,4042
1.038318,9,19,0,4457
1.028862,8,21,0,3730
1.097363,8,22,0,3639
1.074974,9,22,0,3977
0.900424,10,22,0,4419
1.059620,9,24,0,4211
0.905432,10,24,0,4444
1.083776,11,24,0,4723
1.065752,12,24,0,5086
1.065568,11,26,0,4986
1.258645,11,23,0,5007
0.917994,13,26,0,5474
0.849140,13,23,0,5474
0.872430,14,23,0,5894
0.855911,14,23,0,5975
0.763416,15,23,0,6391
0.786711,16,23,0,6666
1.082905,15,22,0,6769
1.261554,18,23,0,7404
1.135086,16,23,0,7303
1.186132,17,23,0,7715
0.873007,19,25,0,8273
0.924310,18,24,0,7789
1.058574,19,24,0,8170
1.296399,16,21,0,7373
1.383029,13,20,0,6622
1.441176,11,21,0,6229
1.342805,15,20,0,7344
1.363164,9,25,0,5827
1.814103,8,27,0,5629
1.381201,8,28,0,5418
1.777915,7,28,0,4620
1.408096,6,29,0,3944
1.500176,7,29,0,4197
1.105099,7,27,0,3846
0.975982,8,27,0,4095
1.282503,8,28,0,3878
0.814978,9,28,0,4219
0.969878,10,28,0,4517
0.799721,11,28,0,4690
0.880752,10,30,0,4235
0.663459,11,30,0,4570
0.834850,10,21,0,4305
1.053525,11,21,0,4739
1.218415,11,21,0,4772
1.035855,8,18,0,3973
1.270365,7,20,0,3815
1.507857,7,21,0,4029
1.434480,8,21,0,4124
1.131748,8,22,0,3689
1.266400,9,22,0,3996
1.693181,10,22,0,4442
1.608259,12,21,0,5384
1.601561,13,21,0,5807
1.510416,13,22,0,5592
1.546839,13,23,0,5574
2.064384,11,26,0,4930
1.766056,8,30,0,4062
1.496643,7,32,0,3780
2.118738,8,32,0,4027
1.027311,7,34,0,3557
1.032876,7,35,0,3573
1.030020,6,28,0,3062
0.574569,6,16,0,2927
1.822300,6,17,0,3017
0.516587,6,18,0,3072
0.574667,6,15,0,3009
0.429853,6,15,0,2977
0.506193,6,14,0,2872
0.468888,7,14,0,3097
0.428994,7,11,0,3188
0.458030,7,8,0,3353
0.560911,8,8,0,3809
0.828605,9,8,0,4174
0.770666,9,9,0,4264
0.483343,9,8,0,3783
0.836034,10,8,0,4069
0.629429,11,8,0,4431
0.714643,12,8,0,4778
0.797617,9,10,0,4135
0.871235,9,11,0,4185
0.750576,10,11,0,4699
0.724165,9,13,0,4549
0.720788,7,15,0,4361
1.120137,7,15,0,4534
0.816893,8,15,0,4837
0.987842,8,16,0,4858
1.748290,9,16,0,5253
1.402289,9,17,0,5298
1.379909,10,17,0,5688
1.081462,10,19,0,5764
1.071634,11,19,0,6043
1.200919,10,21,0,5698
1.233771,10,22,0,5030
1.537953,9,24,0,4698
0.821056,10,24,0,5050
1.111973,9,26,0,4593
1.096227,9,27,0,4460
1.130252,10,27,0,4745
1.804285,11,27,0,5110
1.331967,11,27,0,5135
5.876580,9,20,0,4404
1.166595,9,21,0,4626
1.348001,10,21,0,4977
0.752923,9,22,0,4752
1.202741,9,23,0,4819
0.638920,11,23,0,5878
1.265294,9,24,0,5009
1.695439,8,23,0,4639
1.900185,9,23,0,5109
0.667357,10,23,0,5397
0.983327,7,17,0,4274
1.048982,7,18,0,4219
0.793107,8,18,0,4459
1.108585,10,17,0,4891
1.025271,9,19,0,4393
1.013115,9,17,0,4305
2.588185,9,18,0,4546
1.303161,9,17,0,4664
1.125092,9,18,0,4516
1.316341,8,19,0,4118
0.753041,9,19,0,4411
0.625260,11,19,0,5049
0.834118,11,19,0,5123
0.944440,12,19,0,5476
1.157775,13,19,0,5821
1.206464,13,20,0,5867
1.354317,13,21,0,5881
1.118071,11,22,0,5314
1.456504,13,23,0,6251
1.171672,15,22,0,6812
2.112050,11,21,0,5213
1.237663,8,25,0,4294
1.433831,9,25,0,4646
1.397803,9,26,0,4564
1.535635,9,27,0,4730
1.528687,10,27,0,4920
1.631911,9,29,0,4613
1.648700,9,27,0,4641
1.648796,8,28,0,4107
2.228485,9,28,0,4406
1.575652,9,29,0,4555
1.577523,10,29,0,4873
1.423539,11,29,0,5128
1.719472,12,29,0,5465
1.007477,12,28,0,5484
1.154617,13,28,0,5911
1.299334,14,28,0,6457
1.489867,13,30,0,6346
1.214567,13,31,0,6461
1.124951,9,33,0,5640
1.175061,4,25,0,3899
0.631678,3,14,0,2669
1.157099,3,15,0,2374
0.454241,4,15,0,2710
0.513222,4,3,0,2567
0.240629,3,3,0,2333
0.307987,4,3,0,2514
0.288612,4,4,0,2313
0.274304,5,4,0,2583
0.316892,6,4,0,2885
0.446606,6,4,0,2842
6.068115,6,5,0,2990
0.409209,5,6,0,2840
0.463203,5,7,0,2584
0.434100,6,7,0,2834
0.423385,6,8,0,2882
0.617765,6,9,0,2911
0.723287,8,8,0,3328
1.018516,7,10,0,3110
0.664226,9,9,0,3785
0.703078,8,11,0,3869
0.668432,8,12,0,4024
0.743520,8,13,0,4176
1.409565,10,12,0,4548
0.682591,10,13,0,4700
0.688239,9,14,0,4497
1.335501,6,18,0,3867
1.295077,5,18,0,2721
1.178354,8,18,0,4214
0.928568,7,18,0,3286
1.090891,8,18,0,3680
1.071680,9,18,0,4160
1.145390,10,18,0,4597
1.697005,11,18,0,5019
1.430308,12,18,0,5389
0.932111,13,18,0,5621
1.020343,12,20,0,5057
1.082795,12,21,0,5417
0.906681,14,20,0,5769
1.212351,13,22,0,5700
1.664730,14,22,0,6017
1.121545,13,20,0,6005
1.085603,12,22,0,5837
1.326772,11,22,0,5589
1.170356,12,22,0,5708
1.114353,9,25,0,4830
1.401591,9,26,0,4370
1.304506,6,26,0,3095
1.656855,9,24,0,4246
1.576598,9,25,0,4523
7.280834,11,24,0,5120
1.287193,9,27,0,4532
1.778838,8,29,0,4006
1.738263,5,33,0,3120
2.244353,6,33,0,3230
1.486622,6,34,0,3126
2.131593,0,-1056519427,0,1077040894
2.576945,0,487819440,-801375424,1311167616
