#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
0.813271,8,18,0,5699
0.680236,9,18,0,6262
0.568881,9,15,0,6221
1.083616,10,15,0,6564
0.965493,10,12,0,6582
1.277232,11,12,0,7027
0.818528,12,12,0,7481
1.246042,13,12,0,8031
0.938877,14,12,0,8621
1.082910,15,12,0,9305
1.886889,16,12,0,9913
1.129958,17,12,0,10495
1.592993,18,12,0,11194
1.268514,19,12,0,11720
1.315309,19,7,0,11844
1.964544,20,7,0,12192
1.567325,21,7,0,12729
2.712108,22,7,0,13230
2.397514,22,7,0,13301
2.381643,23,8,0,14018
1.849110,22,8,0,13471
3.569936,19,9,0,11288
2.456068,7,22,0,5129
3.348888,3,26,0,2319
2.048865,3,23,0,1519
0.318903,4,23,0,1774
0.255036,4,5,0,1533
0.216639,5,5,0,1842
0.305479,6,5,0,2449
0.252347,7,5,0,2908
0.397956,7,3,0,3055
0.270168,8,3,0,3461
0.315641,9,3,0,3682
0.554796,10,3,0,4104
0.732564,11,3,0,4532
0.685173,12,3,0,5017
0.559712,13,3,0,5428
0.969680,9,6,0,4679
0.908271,10,6,0,4816
0.764558,11,6,0,5142
1.070092,11,7,0,5266
0.798039,12,7,0,5653
1.238790,13,7,0,5928
1.052029,14,7,0,6438
1.561793,14,8,0,6733
1.784042,16,7,0,7584
2.059291,17,7,0,8094
1.415533,17,8,0,8169
1.253647,18,8,0,8497
1.428484,16,11,0,8425
1.637463,19,9,0,8989
1.565584,21,8,0,9530
1.646930,18,12,0,8679
1.530615,16,15,0,8010
2.794666,16,16,0,8061
2.480898,18,15,0,9814
3.063687,18,16,0,8837
1.900985,17,18,0,8741
2.137066,17,19,0,8998
2.578864,20,17,0,10145
3.201560,19,19,0,9743
2.201891,18,21,0,9635
2.855655,21,19,0,10587
2.695091,21,20,0,10767
2.996569,21,21,0,10692
4.580224,21,22,0,10692
7.956796,22,22,0,11262
3.198110,24,21,0,12416
4.985921,24,22,0,12560
2.678526,22,25,0,11548
3.307978,20,28,0,10880
3.588572,23,26,0,12409
3.063412,22,28,0,11623
7.540595,23,28,0,12024
6.022333,20,32,0,11812
4.936470,16,37,0,10179
3.450060,16,38,0,9417
2.905503,17,38,0,9771
2.922179,17,39,0,10160
3.075116,16,41,0,9637
4.482627,13,45,0,8317
5.344764,12,47,0,7456
3.815913,11,48,0,6777
2.629097,12,48,0,7125
4.938134,12,49,0,6987
4.984885,13,49,0,7288
5.605465,12,51,0,6686
6.533199,12,52,0,6714
4.674645,12,53,0,6731
5.118073,13,53,0,7040
4.209836,14,53,0,7456
4.656791,15,53,0,7869
3.467341,12,56,0,6596
3.821952,13,56,0,7271
3.680949,14,56,0,7747
5.161265,18,54,0,9981
3.616467,16,56,0,8649
4.285516,12,54,0,7241
9.135846,7,60,0,5566
1.922245,7,61,0,5568
1.111024,5,59,0,3943
1.618441,6,59,0,4599
0.902452,6,22,0,4169
1.189317,7,22,0,4644
0.826121,8,22,0,5151
1.123577,9,22,0,5701
1.516717,9,12,0,5416
0.711856,10,12,0,5785
0.846896,11,12,0,6109
1.371682,12,12,0,6579
0.628305,13,12,0,7035
0.901031,14,12,0,7399
0.965801,15,12,0,7811
1.604587,16,12,0,8349
1.138147,17,12,0,8958
1.471432,17,11,0,9145
1.140968,18,11,0,9766
1.168466,18,12,0,9929
1.550640,16,7,0,9442
1.937112,13,10,0,8558
1.352273,6,18,0,5233
1.325151,4,20,0,3625
1.013125,4,21,0,3197
0.513137,4,13,0,2692
0.345089,4,7,0,2542
0.306559,5,7,0,2858
0.456004,6,7,0,3224
0.392567,7,7,0,3670
0.657798,8,7,0,3954
0.755553,9,7,0,4239
0.477979,9,3,0,4182
0.439781,11,7,0,4721
1.226293,12,7,0,5144
0.863317,13,7,0,5572
0.476800,13,3,0,5723
0.704483,14,3,0,6026
0.708152,15,3,0,6494
0.867340,16,3,0,7021
1.265484,15,5,0,7219
1.107332,17,4,0,7615
1.002887,15,6,0,6852
1.248566,17,6,0,8143
1.645982,18,6,0,8381
1.123555,15,9,0,7103
1.301026,19,6,0,8437
3.085366,16,9,0,7526
1.363459,18,9,0,8190
1.507714,19,9,0,8606
2.300970,20,9,0,8939
1.590459,22,8,0,9594
1.527397,20,10,0,9452
1.900490,20,11,0,9337
2.650985,20,12,0,9627
3.274100,18,15,0,9191
2.289067,20,14,0,9658
1.961866,18,17,0,9276
4.273812,21,15,0,10414
3.180994,18,19,0,8848
4.031913,18,20,0,8810
3.004494,20,19,0,9651
2.999446,14,26,0,7870
3.134497,14,27,0,7838
4.945386,12,30,0,6504
3.265161,14,29,0,7860
3.678801,14,30,0,7422
3.028773,14,31,0,7060
2.829458,17,29,0,8451
3.262252,16,31,0,8124
4.737235,13,35,0,6712
3.052567,10,39,0,5811
4.011590,11,39,0,6817
3.870412,10,41,0,5551
4.349746,12,40,0,6385
2.838386,11,42,0,6313
3.985349,12,42,0,6622
2.394956,11,43,0,6323
3.275455,12,43,0,6798
3.998045,12,44,0,6717
14.708414,13,44,0,6850
3.398086,13,46,0,6556
3.402659,14,46,0,6711
6.850975,11,50,0,5398
4.748265,16,46,0,7346
4.626495,17,46,0,7733
4.470536,15,49,0,7199
4.768697,16,49,0,7708
5.338835,16,50,0,7380
4.773183,17,50,0,7708
4.540564,17,51,0,8442
4.468817,20,49,0,9336
5.971108,19,51,0,9167
10.802636,21,50,0,9743
13.458835,22,50,0,10312
3.939181,19,54,0,9645
3.134452,16,57,0,8870
3.234369,15,59,0,9012
2.999204,10,64,0,7856
9.335293,10,62,0,8085
4.544521,11,62,0,8668
2.159461,11,63,0,8915
2.336799,11,62,0,9005
1.301400,11,36,0,8881
1.602681,11,37,0,8900
1.316995,10,34,0,8027
1.816168,9,19,0,6942
1.996746,9,12,0,6862
2.285937,9,13,0,6966
1.462240,10,13,0,7445
1.363305,10,13,0,7433
1.408536,10,12,0,7187
1.891849,10,12,0,7102
1.428352,11,12,0,7416
2.797872,12,12,0,7692
1.556833,13,12,0,8026
1.734359,14,12,0,8394
1.784372,14,12,0,7912
1.674394,16,12,0,8958
2.078479,16,12,0,8703
5.231755,17,12,0,9163
1.578799,18,12,0,9634
3.537269,17,14,0,9698
2.207453,16,10,0,8190
2.287921,6,18,0,4548
2.131049,7,18,0,4761
2.533787,8,18,0,5126
0.837671,24,69,0,12151
1.082678,32,63,0,14912
8.566899,32,64,0,15820
3.063830,37,50,0,18367
5.063134,33,55,0,17638
9.509094,42,42,0,21675
16.106811,46,40,0,23814
21.330047,47,39,0,23974
13.475189,49,40,0,25981
7.480066,51,38,0,26151
19.680625,49,41,0,26037
21.252304,48,43,0,24487
21.230196,49,43,0,25009
9.688990,47,44,0,24485
13.910133,44,48,0,24778
10.066568,49,44,0,26221
13.840126,52,42,0,28614
16.323229,51,44,0,27646
11.242505,43,57,0,26683
9.042047,38,63,0,22094
9.499891,33,81,0,21355
12.533613,26,88,0,15487
8.544053,27,88,0,15678
11.234438,26,90,0,15046
10.150260,24,93,0,14810
8.484430,24,100,0,14793
10.392248,25,100,0,15426
13.514337,26,100,0,16072
7.860015,27,100,0,16650
20.505237,27,95,0,16146
8.703846,28,95,0,16591
8.117288,28,96,0,17007
26.390113,28,97,0,17449
6.238631,28,89,0,16455
9.251666,28,90,0,16440
9.298660,28,90,0,16332
20.648869,21,98,0,14476
11.971896,28,93,0,17106
9.459081,32,90,0,17733
12.449015,24,98,0,15742
22.132583,20,103,0,14021
8.811753,18,106,0,13690
24.719284,18,101,0,13420
6.824969,15,100,0,10172
12.982171,11,103,0,6174
6.564753,11,104,0,6332
10.667134,11,95,0,6413
10.387025,10,97,0,5942
7.659179,10,98,0,5660
5.222552,10,99,0,5356
6.681002,12,98,0,5988
6.062009,15,96,0,7169
7.590244,16,96,0,7553
6.716314,17,96,0,7893
6.669782,15,99,0,7503
8.880513,14,99,0,6719
9.079045,14,98,0,6854
6.290870,14,99,0,6768
8.425181,16,98,0,7443
7.256870,16,99,0,7336
24.972143,15,101,0,7160
7.635463,17,100,0,7540
6.868634,19,99,0,8228
8.303742,14,65,0,6977
9.139627,18,62,0,8234
7.261289,16,65,0,7963
9.491879,16,66,0,7989
8.937370,15,68,0,7896
6.589726,15,69,0,8231
8.257255,17,68,0,8597
10.052108,14,69,0,7307
24.686395,15,69,0,7571
5.052422,16,69,0,8013
7.647685,14,69,0,7614
6.409302,14,70,0,7347
2.487279,13,72,0,7132
3.119178,14,72,0,7557
2.872396,13,59,0,6886
3.671538,12,59,0,6529
3.162392,11,61,0,6501
2.638355,9,47,0,5390
3.444649,10,47,0,5574
4.108828,11,47,0,5728
3.449112,7,34,0,4009
3.824686,9,33,0,4725
2.275644,9,34,0,4387
2.620798,10,34,0,4594
2.529501,11,34,0,4940
2.874640,12,34,0,5302
4.649153,14,33,0,6126
3.149001,15,33,0,6557
3.190495,14,35,0,6008
3.133097,16,34,0,7110
2.796726,16,35,0,7171
19.708233,15,37,0,6735
3.354707,13,40,0,6480
15.424987,12,34,0,5824
2.815164,14,33,0,6284
3.024008,15,33,0,6708
3.754994,15,34,0,6951
2.294257,15,35,0,7289
2.877047,15,36,0,7485
3.097070,13,39,0,7438
3.403905,13,40,0,7112
2.894383,13,36,0,7073
4.247318,7,38,0,4999
3.353991,3,38,0,2680
1.472611,4,38,0,3015
1.102042,4,17,0,2489
1.647812,5,17,0,2892
1.643558,6,17,0,3365
0.431923,7,17,0,3813
0.897934,8,17,0,4347
1.428483,8,11,0,4217
1.104808,9,11,0,4607
0.945401,10,11,0,4891
1.327972,11,11,0,5122
1.414510,12,11,0,5552
1.203898,13,11,0,5849
1.080628,14,11,0,6147
1.014624,15,11,0,6429
1.045174,16,11,0,6778
1.337439,17,11,0,7226
1.782047,18,11,0,7740
1.948398,19,11,0,8145
1.414961,20,11,0,8496
1.425408,21,11,0,8830
1.859216,21,3,0,8928
1.772338,23,11,0,9630
1.912183,23,3,0,9681
1.881908,24,3,0,10179
7.155444,25,3,0,10588
8.152396,26,3,0,10973
1.987731,21,8,0,10651
2.297818,28,3,0,11650
2.649486,27,5,0,11949
3.228980,24,9,0,11585
14.353275,22,11,0,10980
3.560986,21,13,0,10913
3.638255,20,14,0,9627
4.727711,22,14,0,11045
5.484839,19,17,0,9495
2.873344,15,22,0,8002
2.706707,16,22,0,8371
22.145917,21,18,0,10566
4.038680,17,23,0,8711
4.641990,20,21,0,9449
2.678559,21,21,0,10426
4.091250,15,28,0,7321
4.576813,13,31,0,6450
2.886889,14,31,0,6685
2.995037,14,32,0,6784
3.148648,13,34,0,6518
2.982980,13,35,0,6872
1.793707,11,38,0,6158
2.152198,11,39,0,6039
2.040665,9,41,0,5228
1.683839,9,38,0,5132
1.635017,9,37,0,5272
1.486167,9,29,0,5340
1.848162,7,28,0,4382
1.118585,7,25,0,4472
1.068539,8,25,0,4872
0.924979,9,25,0,5315
0.988790,10,25,0,5614
0.943957,10,25,0,5532
1.045714,11,25,0,5932
1.418807,12,25,0,6412
0.944839,13,25,0,6753
1.640306,14,25,0,7263
17.940391,15,25,0,7790
1.345474,16,25,0,8208
2.143733,17,25,0,8585
3.238722,17,21,0,8497
1.799174,18,21,0,8891
3.591161,18,17,0,8737
1.748598,16,12,0,7904
2.036886,16,13,0,7595
2.305753,17,13,0,7745
2.505353,14,16,0,7200
1.769362,12,16,0,6527
1.688612,13,16,0,6973
2.339587,11,19,0,5972
2.208548,12,19,0,6365
2.562597,11,21,0,5884
4.045193,17,16,0,8687
1.953831,14,20,0,6986
4.582057,12,23,0,6011
2.627455,9,26,0,5098
5.425802,10,26,0,5323
2.299415,8,28,0,4804
2.644020,7,29,0,4331
23.160794,6,29,0,3715
1.508837,5,26,0,3378
1.141541,6,26,0,3908
1.699544,7,26,0,4374
1.382019,8,26,0,4785
1.924669,9,26,0,5289
0.830342,9,12,0,5262
0.568352,11,26,0,6063
1.097810,11,12,0,6002
23.034270,12,12,0,6402
0.883617,14,26,0,7259
1.447517,14,12,0,7136
4.871861,14,11,0,7025
1.827828,16,12,0,7788
2.263047,15,12,0,7579
1.921099,15,10,0,7260
1.615752,12,9,0,6167
4.827434,16,10,0,7901
1.502500,14,9,0,7472
3.081783,12,12,0,6255
1.658072,13,12,0,6514
1.880983,11,15,0,5956
2.330473,11,16,0,6322
2.079834,11,16,0,6527
3.196445,12,16,0,6774
2.634134,13,16,0,7036
3.220516,13,17,0,6960
4.746535,14,17,0,7263
3.021377,11,21,0,6107
10.651870,12,21,0,6602
4.098369,14,20,0,7609
4.558979,14,21,0,7539
30.216554,14,22,0,7626
6.078960,12,25,0,6533
3.716889,15,23,0,8150
4.786619,14,25,0,7439
4.033069,11,29,0,6314
6.039736,12,29,0,6819
2.816134,11,31,0,7028
2.686902,11,32,0,6807
3.072327,12,32,0,7016
2.581707,12,33,0,6720
2.708382,11,34,0,6148
2.324918,12,34,0,6507
3.247859,13,34,0,6910
4.291522,12,33,0,6672
6.198068,13,33,0,7193
2.663064,12,27,0,6705
3.657739,8,27,0,4202
2.752135,10,26,0,5061
2.643899,8,28,0,4193
1.879253,9,28,0,4401
2.181568,10,28,0,4642
2.057120,10,28,0,4571
25.014848,11,28,0,4870
2.188732,10,29,0,4447
2.332126,11,29,0,4726
2.531088,10,30,0,4329
2.698309,9,25,0,4482
2.287359,12,30,0,5318
2.821447,13,30,0,5803
2.674140,16,29,0,7232
2.990409,14,24,0,6888
3.621382,17,30,0,8683
2.881941,20,28,0,9731
4.387351,16,25,0,8591
2.996900,18,24,0,9343
2.631081,19,24,0,9825
5.562681,19,25,0,10069
3.310105,19,26,0,10121
5.858353,20,26,0,10703
7.640697,15,31,0,9778
4.243626,8,38,0,7727
30.296016,5,34,0,4896
2.954987,5,32,0,4624
2.291503,31,38,0,17372
2.134630,34,29,0,18392
24.496686,36,28,0,19098
16.555143,39,23,0,20200
9.688108,40,23,0,20877
8.560046,40,20,0,21029
10.565751,42,19,0,21852
11.783337,42,16,0,21805
7.236360,44,15,0,22356
15.467546,34,19,0,18877
35.272146,34,20,0,18824
5.861835,31,25,0,18032
13.179606,33,31,0,19440
8.775439,36,30,0,21074
25.462333,31,53,0,18588
12.526846,28,39,0,16980
6.458224,27,41,0,16781
9.288807,27,35,0,16479
7.499408,21,42,0,13965
22.364021,20,44,0,13485
8.738684,21,44,0,13933
8.919395,22,44,0,15145
7.505988,21,44,0,14580
11.412384,21,47,0,13439
29.073982,20,47,0,13470
4.753434,18,49,0,12682
7.372591,18,50,0,11928
9.123679,19,50,0,12329
10.215175,21,49,0,13602
11.470606,23,49,0,15384
4.152195,22,50,0,13754
15.952417,17,56,0,9911
13.192565,17,55,0,9142
6.386467,17,58,0,10257
19.795156,21,55,0,11558
10.375894,21,56,0,11876
5.844875,22,56,0,12619
3.840649,19,57,0,11150
8.155035,20,57,0,11849
28.499737,20,58,0,11951
8.470962,19,60,0,10949
12.281055,20,60,0,11251
7.790407,21,60,0,12307
4.475298,38,209,0,24411
15.669332,38,197,0,23942
7.241941,38,130,0,22041
4.459075,39,117,0,22058
3.293915,37,85,0,20432
45.278477,38,84,0,21163
9.691668,39,86,0,21562
6.147003,39,87,0,21697
3.211600,34,83,0,18736
4.055575,32,82,0,18048
10.647086,33,86,0,18490
8.692655,25,117,0,16840
51.851338,29,129,0,18970
54.963438,28,81,0,18029
53.753682,25,87,0,16890
15.230556,26,85,0,17179
11.222480,27,80,0,17926
37.825775,24,82,0,16399
25.388565,26,81,0,16924
3.608862,26,82,0,16377
9.974311,31,82,0,19049
6.052057,24,83,0,15865
7.864489,24,84,0,15179
10.834916,24,85,0,14820
9.667598,22,88,0,14929
13.607320,22,89,0,14873
18.432909,25,87,0,15787
13.215501,24,93,0,16063
13.073596,24,94,0,15664
10.753328,28,91,0,17065
15.638155,28,92,0,17506
15.462965,30,91,0,17971
9.445790,29,93,0,17554
10.551887,29,93,0,18687
15.397302,24,99,0,16537
11.908194,26,98,0,18063
11.124260,25,100,0,15784
9.049675,21,103,0,12378
11.006315,22,103,0,12881
11.536060,23,103,0,13370
12.734959,23,104,0,13505
11.156840,25,103,0,14369
11.680270,25,104,0,14415
14.401271,25,104,0,14902
17.520305,22,107,0,13057
11.154227,27,105,0,15700
9.846854,24,107,0,13960
32.393693,24,106,0,14254
12.229202,26,105,0,14536
9.513634,26,106,0,14915
16.673165,26,107,0,14825
8.337674,27,107,0,15261
31.433203,26,103,0,15484
9.288631,29,107,0,16017
9.297095,30,107,0,16606
11.718126,31,107,0,17007
12.646853,32,107,0,17515
35.840127,32,108,0,18001
8.687583,35,106,0,18613
8.443795,21,105,0,14729
12.260017,25,112,0,15600
8.525781,28,110,0,18092
14.021456,-1078836969,32611,32612,1081077104
8.434527,40372993,-268435312,-846353344,1653115732
